X,title,abstract,authors,Included,doi,ID
1181,Mediator Effect of Sleep Hygiene Practices on Relationships Between Sleep Quality and Other Sleep-Related Factors in Chinese Mainland University Students,"This study examined the mediator effect of sleep hygiene practices (SHP) on relationships between sleep quality and other sleep-related factors in Chinese mainland university students using structural equation modeling analysis. Of the 413 students, 41.4% had poor sleep quality. Gender, academic stress, relaxed psychological status, good physical status, and SHP had significant direct effects on sleep quality; relaxed psychological status had significant direct effect on SHP and indirect effect on sleep quality via SHP. The direct, indirect, and total effects of gender, academic stress, relaxed psychological status, good physical status, and SHP explained 25% of the variance in sleep quality. The Chinese mainland university students had relative poor sleep quality. SHP was a mediator between sleep quality and relaxed psychological status. Copyright Â© Taylor & Francis Group, LLC.","Li J., Zhou K., Li X., Liu M., Dang S., Wang D., Xin X.",0,10.1080/15402002.2014.954116,906
1182,How Does a Reward for Creativity Program Benefit or Frustrate Employee Creative Performance? The Perspective of Transactional Model of Stress and Coping,"We explore the effect of a reward for creativity program on employee creativity in organizations by investigating the underlying mechanisms based on the transactional model of stress and copinga novel theoretical perspective for this research area. We theorize and find in two field studies that challenge appraisal of a reward for creativity program (perceived potential for gain, growth, or mastery) is positively related to problem-focused coping, which in turn predicts high creative performance. By contrast, threat appraisal of a reward for creativity program (perceived potential for harms or losses) is positively related to emotion-focused coping in the form of blaming, which in turn predicts low creative performance. Our findings also support the different indirect effects of the two appraisals of a reward for creativity program on creative performance through coping strategies. In addition, we find self-efficacy that is an antecedent of individual appraisals. We discuss the implications of the findings for theory development and managerial practice and suggest some important avenues for future research.","Li, F; Chen, TT; Lai, X",0,10.1177/1059601116688612,907
1188,"Cognitive function, stress hormones, heart rate and nutritional status during simulated captivity in military survival training","Stress influences numerous psychological and physiological processes, and its effects have practical implications in a variety of professions and real-world activities. However, few studies have concurrently assessed multiple behavioral, hormonal, nutritional and heart-rate responses of humans to acute, severe stress. This investigation simultaneously assessed cognitive, affective, hormonal, and heart-rate responses induced by an intensely stressful real-world environment designed to simulate wartime captivity. Sixty males were evaluated during and immediately following participation in U.S. Army Survival, Evasion, Resistance, and Escape (SERE) school, three weeks of intense but standardized training for Soldiers at risk of capture. Simulated captivity and intense mock interrogations degraded grammatical reasoning (pÂ <Â 0.005), sustained-attention (pÂ <Â 0.001), working memory (pÂ <Â 0.05) and all aspects of mood assessed by the Profile of Mood States (POMS) questionnaire: Tension/Anxiety, Depression/Dejection, Anger/Hostility, Vigor/Activity, Fatigue/Inertia; Confusion/Bewilderment, and Total Mood Disturbance (pÂ <Â 0.001) It also elevated heart rate (pÂ <Â 0.001); increased serum and salivary cortisol and dehydroepiandrosterone-sulfate (DHEA-s) (pÂ <Â 0.01); elevated serum epinephrine, norepinephrine, and soluble transferrin receptors (sTfR) (pÂ <Â 0.01); increased salivary neuropeptide-Y (NPY) (pÂ <Â 0.001); and decreased serum prolactin and serum and salivary testosterone (pÂ <Â 0.001). Partial recovery was observed immediately after training, but stress-induced changes, particularly in body weight and several of the biomarkers, persisted. This study demonstrates that when individuals were exposed to realistic and controlled simulated captivity, cognition, mood, stress hormones, nutritional status and heart rate are simultaneously altered, and each of these subsequently recovers at different rates. Â© 2016","Lieberman H.R., Farina E.K., Caldwell J., Williams K.W., Thompson L.A., Niro P.J., Grohmann K.A., McClung J.P.",0,10.1016/j.physbeh.2016.06.037,908
1189,Improved Mood State and Absence of Sex Differences in Response to the Stress of Army Basic Combat Training,"Background: It is reported that women are more susceptible to stress than men but they have not been compared in stressful, real-world, team-centered, occupational/training environments. This study investigated effects of Army Basic Combat Training (BCT), a structured military training program, on the mood of young adult men and women. Methods: Using the Profile of Mood States (POMS) questionnaire, 169 soldiers (98 men and 71 women) were assessed prior to starting BCT and after each phase of training. Results: Significant improvements were found in five of six subscales over the course of BCT. Men and women responded positively and similarly to BCT. POMS scores attributable to an interaction of time and each factor of sex, age group, education level, ethnicity, and race were not significantly different. Conclusions: When studied in the same environment and exposed to the same stressors, men and women in this study responded similarly. The positive changes in mood in both sexes during BCT appear to result from the interaction of a structured physical and cognitive training program conducted in a team-oriented environment, and indicate that BCT enhances soldier mood similarly regardless of sex. Â© 2016 The Authors. Applied Psychology: Health and Well-Being published by John Wiley & Sons Ltd on behalf of International Association of Applied Psychology.","Lieberman H.R., Karl J.P., McClung J.P., Williams K.W., Cable S.",0,10.1111/aphw.12075,909
1191,Effects of home-based constraint-induced therapy versus dose-matched control intervention on functional outcomes and caregiver well-being in children with cerebral palsy,"This study compared home-based constraint-induced therapy (CIT) with a dose-matched home-based control intervention for children with cerebral palsy (CP). The differences in unilateral and bilateral motor performance, daily functions, and quality of parental well-being (i.e., the stress level of their parents) were evaluated. The study included 21 children with CP (age range, 48-119 months) who were randomly assigned to the CIT or control group. All participants received individualized home-based interventions, 3.5-4. h a day, twice a week for 4. weeks. Primary outcomes were measured by the Peabody Developmental Motor Scales II (PDMS-2) and the Bruininks-Oseretsky Test of Motor Proficiency (BOTMP) is the whole name of the assessment. All first letters of this instrument title should be in upper case. Secondary outcome measures were the Pediatric Motor Activity Log (PMAL), the Caregiver Functional Use Survey (CFUS), and the Parenting Stress Index-Short Form (PSI). Outcome measures were performed at baseline (pretreatment), 4. weeks (posttreatment), and 6-month (follow-up). Compared with the control group, the CIT group exhibited significantly better performance in grasping control as measured by the PDMS-2, unilateral/bilateral motor efficacy as measured by the BOTMP, and unilateral hand function as measured by the PMAL immediately after the treatment. At the 6-month follow-up, CIT had beneficial effects on grasping control assessed by PDMS-2 and on unilateral/bilateral functional performance measured by the PMAL and CFUS. Parents in both groups reported comparable stress levels at the 6-month follow-up, although the parent-child dysfunctional interaction deteriorated more immediately after CIT than after the control intervention. The follow-up of this randomized controlled trial suggested beneficial effects of home-based CIT on unilateral grasping skills and unilateral/bilateral functional performance at 6 months. The higher stress level reported by the parents in the CIT group than in the control group at posttreatment is temporary and could be alleviated at a longer period of time. Home-based CIT is a feasible and effective alternative to the intervention administered at clinics. Â© 2011 Elsevier Ltd.","Lin K.-C., Wang T.-N., Wu C.-Y., Chen C.-L., Chang K.-C., Lin Y.-C., Chen Y.-J.",0,10.1016/j.ridd.2011.01.023,910
1192,Efficacy of a stress management program for patients with hepatocellular carcinoma receiving transcatheter arterial embolization,"Transcatheter arterial embolization (TAE), a common treatment for patients with unresectable hepatocellular carcinoma (HCC), can provoke severe physical discomfort and psychologic stress. The purpose of this study was to investigate the effect of a combination of health education, muscle relaxation, and back massage on reducing physical and psychologic stress in HCC patients receiving TAE. A quasi-experimental design was used. Forty patients with HCC (30 men and 10 women) with a mean age of 57 Â± 12 years were recruited and randomly assigned to the control or experimental group. The effectiveness of the stress management program was evaluated using a knowledge questionnaire, a worry inventory, a state-trait anxiety inventory, and a physical distress scale. After completing the stress management program, the experimental group had a greater mean increase in knowledge score than the control group (5.1 vs 0.8, p < 0.0001) and a greater mean decrease in worry score (-8.2 vs 1.1, P < 0.0001). The mean decrease in the anxiety score in the experimental group was also significantly greater than in the control group before TAE (-5.8 vs 3.2, p < 0.001) and 2, 4, 6, and 7 days after TAE (-8.2 vs 7.1, p < 0.001; -8.7 vs 3.2, p < 0.001; -9.8 vs -2.1, p < 0.05; -11 vs -0.9, p < 0.05). The patients in the experimental group had a smaller mean increase in physical distress score than the control group at 2, 4, 6, and 7 days after TAE (34.7 vs 50.2, 20.9 vs 29.6, 10.6 vs 18.2, 3.9 vs 11.2, all p < 0.05). This stress management program effectively reduces the stress of HCC patients undergoing TAE.","Lin M.-L., Tsang Y.-M., Hwang S.-L.",0,,911
1193,Comparison of the burdens of family caregivers and foreign paid caregivers of the individuals with dementia,"Background: The caregiver burden on foreign paid caregivers (FPCs) is currently not well understood. This study identified predictors and differences in caregiver burden between FPCs and family caregivers who provided care for patients with dementia. Methods: We recruited 489 patients with dementia (diagnosed according to the Diagnostic and Statistical Manual of Mental Disorders, 4th edition) and used the Neuropsychiatric Inventory (NPI) and Clinical Dementia Rating (CDR) Scale to assess their neuropsychiatric behavioral problems and severity of dementia. All caregivers [FPCs (n = 42) and family caregivers with (n = 42) and without (n = 447) FPCs] completed three questionnaires: the Zarit Burden Interview (ZBI), the Center for Epidemiological Studies-Depression Scale (CES-D), and caregivers' knowledge of dementia (KD). To understand caregiver burden, we analyzed the correlations between ZBI and other variables and investigated the differences between family caregivers and FPCs. Results: NPI and CDR scores were higher among patients assisted by FPCs than among those whose families did not employ FPCs. Burdens were greater among family caregivers assisted by FPCs than among FPCs and family caregivers who were not assisted by FPCs. Family caregivers had greater knowledge of dementia than did FPCs. For family caregivers, CES-D scores (Spearman's r = 0.650; p < 0.01) and patients' NPI scores (Spearman's r = 0.471; p < 0.01) were correlated with caregiver burden. For FPCs, only CES-D scores (Spearman's r = 0.511; p < 0.01) were correlated with caregiver burden. A linear regression model showed that CES-D scores contributed most to caregiver burden in all groups [Î² = 0.560 (family caregivers without FPCs), 0.546 (family caregivers with FPCs), and 0.583 (FPCs); p < 0.005]. Conclusion: Both family caregivers and FPCs need emotional support. Adequate treatment to reduce the neuropsychiatric symptoms of patients with dementia might reduce the burden on family caregivers. Â© International Psychogeriatric Association 2012.","Lin W.-C., Tsai C.-F., Wang S.-J., Hwang J.-P., Fuh J.-L.",0,10.1017/S1041610212001354,912
1194,An 8-week stress management program in pathological gamblers: A pilot randomized controlled trial,"Stress plays a major role at the onset and relapse of pathological gambling (PG), but at the same time it can also be the aftermath of gambling behavior, thus revealing a reciprocal relationship. Although the role of stress has been well-documented, there is a paucity of studies investigating the effect of an adjunctive stress management program on PG. In this 8-week parallel randomized waitlist controlled trial pathological gamblers, already in the gamblers anonymous (GA) group, were assigned randomly in two groups, with the intervention group (n = 22) receiving an additional stress management program (consisting of education on diet and exercise, stress coping methods, relaxation breathing -RB- and progressive muscle relaxation -PMR). Self-reported measures were used in order to evaluate stress, depression, anxiety, sleep quality/disturbances, life-satisfaction and daily routine. The statistical analyses for the between group differences concerning the main psychosocial study outcomes revealed a statistically significant amelioration of stress, depression, anxiety symptoms and an increase of life-satisfaction and a better daily routine in participants of the intervention group. We hope that these will encourage researchers and clinicians to adopt stress management in their future work. (C) 2014 Elsevier Ltd. All rights reserved.","Linardatou, C; Parios, A; Varvogli, L; Chrousos, G; Darviri, C",0,10.1016/j.jpsychires.2014.05.013,913
1195,Monitoring mental health treatment acceptance and initial treatment adherence in veterans Veterans of Operations Enduring Freedom and Iraqi Freedom versus other veterans of other eras,"Identifying factors that influence mental health outcomes in veterans can aid in the redesign of programs to maximize the likelihood of early resolution of problems. To that end, we examined demographic and clinical process data from 2,684 veterans who scored positive on a mental health screen. We investigated this data set for patterns and possible predictors of mental health referral acceptance and attendance. The majority of patients had not received mental health treatment within the last two years (76%). Veterans of Operations Enduring Freedom and Iraqi Freedom (OEF/OIF) were more likely to accept a mental health referral for depression but were equally likely to attend a mental health visit as other era veterans. Decreased acceptance was associated with provider type and contact method, clinic location, depression only, and specific age ranges (65-74). Among those who accepted a referral, decreased attendance was associated with clinic location, depression only, and retirement. No variables predicted OEF/OIF acceptance/attendance. In conclusion, our findings illustrate the importance of close, continual monitoring of clinical process data to help reveal targets for improving mental health care for veterans.","Lindley, Steven; Cacciapaglia, Holly; Noronha, Delilah; Carlson, Eve; Schatzberg, Alan",0,10.1111/j.1749-6632.2010.05692.x,914
1196,Effects of a 12 week self-managed stretching program among Korean-Chinese female migrant workers in Korea: A randomized trial,"AimThe purpose of this study was to assess the efficacy of a 12 week, self-managed, community-based stretching program on musculoskeletal fitness, musculoskeletal symptoms, and acculturative stress, in Korean-Chinese female migrant workers in Korea.MethodsThis was a randomized controlled trial with random assignment of eligible full-time Korean-Chinese female migrant workers to a stretching exercise intervention (n=40) or an enhanced stretching exercise intervention (n=40) condition. Both conditions received a 6min stretching exercise program that included an orientation and three work-related musculoskeletal disorder (WMSD) educational classes. Between educational classes, the enhanced stretching exercise condition also received mobile phone text messaging and telephone counseling to increase self-efficacy (confidence in overcoming barriers) and provide social support. Flexibility, muscle strength, musculoskeletal symptoms, and acculturative stress were assessed at baseline and 12 weeks.ResultsSignificant increase in flexibility was noted for both conditions, but acculturative stress was significantly reduced only in the standard intervention condition. Muscle strength and WMSD symptoms had no significant changes at the 12 week follow up in both conditions.ConclusionThe 12 week, self-managed, community-based, stretching exercise program was effective to increase flexibility. The standard stretching intervention without any enhancements may be a more cost-effective way to increase flexibility. Longitudinal studies, however, are needed to see if the long-term effects are greater in the enhanced intervention for the migrant worker population.","Lee, Hyeonkyeong; Chae, Duckhee; Wilbur, JoEllen; Miller, Arlene; Lee, Kyongeun; Jin, Hwaeun",1,10.1111/jjns.12010,915
1198,Better sleep in a strange bed? Sleep quality in South African women with posttraumatic stress disorder,"Although individuals diagnosed with posttraumatic stress disorder (PTSD) regularly report subjective sleep disruption, many studies using objective measures (e.g., polysomnography) report no PTSD-related sleep disruption. To account for these inconsistencies, some authors hypothesize that PTSD-diagnosed individuals have sleep-state misperception; that is, they self-report experiencing poor sleep quality, but objectively sleep relatively normally. We tested this sleep-state misperception hypothesis, collecting data on subjectively-reported sleep quality (in the home,and in the laboratory) and on objectively-measured, laboratory-based, sleep quality in PTSD-diagnosed participants from low socioeconomic status South African communities. Women with PTSD (n = 21), with trauma exposure but no PTSD (TE; n = 19), and healthy controls (HC; n = 20) completed questionnaires on their average sleep quality in the past 30 days, and on their sleep quality after a night (8 h) of polysomnographic-monitored sleep in the laboratory. PTSD-diagnosed individuals reported poorer everyday subjective sleep quality than TE and HC individuals. In the laboratory, however, there were no between-group differences in subjective sleep quality, and few between-group differences in objective sleep quality (PTSD-diagnosed individuals only had decreased sleep depth). Furthermore, whereas measures of laboratory-based objective and subjective sleep quality correlated significantly, especially in PTSD-diagnosed individuals, there were few significant associations between objective sleep measures and everyday subjective sleep quality. Taken together, these findings suggest that PTSD-diagnosed individuals likely experienced better sleep quality in the laboratory than at home. Descriptive observations corroborated this interpretation, with almost half the sample rating their laboratory sleep (which they described as ""safe"" and ""quiet"") as better than their home sleep (which was experienced in an atmosphere marked by high levels of violence and nighttime noise). These findings disconfirm the sleep-state misperception hypothesis as related to PTSD, and suggest that the laboratory environment may influence sleep quality positively in these individuals. Many investigations of sleep in PTSD do not consider the influence of the laboratory environment. Our findings suggest that future studies in this field should consider that sleep-state misperception may be an artifact of the laboratory setting, especially when samples are drawn from communities where violence and crime are an everyday reality. Â© 2017 Lipinska and Thomas.","Lipinska G., Thomas K.G.F.",0,10.3389/fpsyg.2017.01555,916
1199,Early intervention for trauma: Current status and future directions,"Although psychological debriefing (PD) represents the most common form of early intervention for recently traumatized people, there is little evidence supporting its continued use with individuals who experience severe trauma. This review identifies the core issues in early intervention that need to be addressed in resolving the debate over PD. It critiques the available evidence for PD and the early provision of cognitive-behavioral therapy (CBT). Based on available evidence, we propose that psychological first aid is an appropriate initial intervention, but that it does not serve a therapeutic or preventive function. When feasible, initial screening is required so that preventive interventions can be used for those individuals who may have difficulty recovering on their own. Evidence-based CBT approaches are indicated for people who are at risk of developing posttraumatic psychopathology. Guidelines for managing acutely traumatized people are suggested and standards are proposed to direct future research that may advance our understanding of the role of early intervention in facilitating adaptation to trauma. Â© 2002 American Psychological Association D12.","Litz B.T., Gray M.J., Bryant R.A., Adler A.B.",0,10.1093/clipsy/9.2.112,917
1200,"Early health risk factors for violence: Conceptualization, evidence, and implications","Violence and aggression are public health problems that can benefit from ongoing research into risk reduction and prevention. Current developmental theories of violence and aggression emphasize biological and psychosocial factors, particularly during adolescence. However, there has been less focus on understanding the interactive, multiplicative effects of these processes. Furthermore, little attention has been given to the pre-, peri-, and postnatal periods, where prevention and intervention may yield effective results. Early health risk factors that influence negative behavioral outcomes include prenatal and postnatal nutrition, tobacco use during pregnancy, maternal depression, birth complications, traumatic brain injury, lead exposure, and child abuse. There is an ample literature to suggest that these early health risk factors may increase the likelihood of childhood externalizing behaviors, aggression, juvenile delinquency, adult criminal behavior, and/or violence. This paper proposes an early health risk factors framework for violence prediction, built on existing developmental theories of criminal behavior and supported by empirical findings. This framework addresses gaps in the adolescent psychopathology literature and presents a novel conceptualization of behavioral disturbance that emphasizes the pre-, peri-, and post-natal periods, when a child's development is critical and the opportunity for behavioral and environmental modification is high. Implications for such a framework on violence prevention programs are discussed. Â© 2010 Elsevier Ltd.",Liu J.,0,10.1016/j.avb.2010.12.003,918
1201,The microbiome as a novel paradigm in studying stress and mental health,"At the intersection between neuroscience, microbiology, and psychiatry, the enteric microbiome has potential to become a novel paradigm for studying the psychobiological underpinnings of mental illness. Several studies provide support for the view that the enteric microbiome influences behavior through the microbiota- gut- brain axis. Moreover, recent findings are suggestive of the possibility that dysregulation of the enteric microbiota (i.e., dysbiosis) and associated bacterial translocation across the intestinal epithelium may be involved in the pathophysiology of stress-related psychiatric disorders, particularly depression. The current article reviews preliminary evidence linking the enteric microbiota and its metabolites to psychiatric illness, along with separate lines of empirical inquiry on the potential involvement of psychosocial stressors, proinflammatory cytokines and neuroinflammation, the hypothalamic-pituitary-adrenal axis, and vagal nerve activation, respectively, in this relationship. Finally, and drawing on these independent lines of research, an integrative conceptual model is proposed in which stress-induced enteric dysbiosis and intestinal permeability confer risk for negative mental health outcomes through immunoregulatory, endocrinal, and neural pathways. Â© 2017 American Psychological Association.",Liu R.T.,0,10.1037/amp0000058,919
1202,The Effectiveness of Acceptance and Commitment Therapy for Adolescent Mental Health: Swedish and Australian Pilot Outcomes,"Depression, anxiety and stress are common problems among adolescents. Teaching young people coping strategies in school-based intervention programs is one promising approach hoped to remedy the negative consequences of distress in adolescence. The aim of the two pilot studies was to examine the effect of a brief intervention based on the principles of Acceptance and Commitment Therapy (ACT) on depressive symptomatology (Australian study, NÂ =Â 66) and stress (Swedish study, NÂ =Â 32) among adolescents screened for psychosocial problems in school settings. In both studies, subjects were assigned to receive the ACT-group-intervention, or a control intervention featuring individual support from the school health care. The Australian study was a planned comparison, with random allocation for girls, plus one replication of a boys group. The Swedish study used a randomized controlled design. The ACT-intervention was an 8-session manualized group program. The Australian study showed significant reductions in depressive symptoms with a large effect, and significant reductions in psychological inflexibility with a medium effect when compared to the control group who received standard care. In the Swedish study, the ACT-intervention group, when compared to the control group, reported significantly lower levels of stress with a large effect size, and marginally significant decrease of anxiety, and marginally significant increased mindfulness skills. Taken together, the ACT-intervention seems to be a promising intervention for reducing stress and depressive symptoms among young adolescents in school and should be tested in full-sized studies. Limitations of these two pilots include small samples. Â© 2014, Springer Science+Business Media New York.","Livheim F., Hayes L., Ghaderi A., Magnusdottir T., HÃ¶gfeldt A., Rowse J., Turner S., Hayes S.C., TengstrÃ¶m A.",0,10.1007/s10826-014-9912-9,920
1203,Presidential address: Psychosomatic medicine and biodefense preparedness - A new role for the American Psychosomatic Society,"Biodefense preparations in the United States have focused mostly on improving biosurveillance and hospital surge capacity in the event of an outbreak or a weapons of mass destruction (WMD) event. However, what if an invisible bioweapon or dirty bomb was released in a major population center, or if avian flu took hold with sustained human to human transmission? Suddenly, we need to combine efforts from psychosomatic medicine and general medicine with public health practice to triage nonexposed patients with somatic symptoms from those with medical sequelae resulting from hazardous exposures. This would better enable the limited acute care resources to be directed to those most in need of urgent medical care. Furthermore, psychosomatic medicine experts are potentially important players in biodefense planning related to risk communication and health education strategies in a WMD scenario or outbreak in which individuals must make informed choices about their need for immediate medical attention. Copyright Â© 2006 by the American Psychosomatic Society.",Locke S.E.,0,10.1097/01.psy.0000238218.45165.e0,921
1206,Stress prevention and stress management in childhood and adolescence,"This paper provides an overview about research activities related to stress in children and adolescents at the University of Bielefeld. In this context, two stress prevention programs related to (a) elementary school children and (b) adolescents of grades 8 and 9 were developed and evaluated. The program evaluations compared different program versions and showed favourable results for problem solving, while program versions focusing on relaxation training were less effective. This was the reason to evaluate the effects of relaxation training in children and adolescents more systematically. Different relaxation techniques were compared with providing non-tension producing stories to children and adolescents. The results showed clear short-term effects of relaxation training although this effect was also produced by non-tension producing stories. The use of additional e-learning units is addressed in the final parts of the paper as a way of increasing the motivation of adolescents to participate in stress prevention training.","Lohaus, A",0,10.1026/0943-8149.16.3.143,922
1207,A Self-Administered Stress Management Intervention for Hispanic Patients Undergoing Cancer Chemotherapy,"This study evaluated whether a self-administered stress management training (SSMT) could improve quality of life (QOL) and reduce distress among Hispanics receiving chemotherapy across multiple community clinical settings. Participants were randomized to receive SSMT (n = 106) or usual care (UCO) (n = 113). The primary outcome-QOL (SF-36) and secondary outcomes depression (CES-D), and anxiety (STAI) were assessed longitudinally over four chemotherapy cycles. Acculturation (BAS) and patients' intervention adherence were assessed. About 63% of participants reported distress after the initial chemotherapy cycle. Hispanics with lower acculturation reported greater STAI-Trait scores (p = .003). No significant treatment effects on outcomes measures were observed for participants receiving SSMT. SSMT intervention techniques were reported useful and improved mental health scores were observed with patients on a psychotropic agent (p = .04). Hispanics experience an elevated level of distress, yet SSMT did not significantly improve primary outcomes. SSMT may be potentially effective when combined with a psychotropic agent. SSMT enhancing strategies are discussed.","Loi, CXA; Nesman, TM; Xu, P; Taylor, TR; McMillan, S; Krischer, JP; Tyc, VL; Gross-King, M; Huegel, V",0,10.1007/s10903-016-0524-x,923
1208,Prevalence and correlates of smoking status among Veterans Affairs primary care patients with probable Major Depressive Disorder,"In an attempt to guide planning and optimize outcomes for population-specific smoking cessation efforts, the present study examined smoking prevalence and the demographic, clinical and psychosocial characteristics associated with smoking among a sample of Veterans Affairs primary care patients with probable major depression. Survey data were collected between 2003 and 2004 from 761 patients with probable major depression who attended one of 10 geographically dispersed VA primary care clinics. Current smoking prevalence was 39.8%. Relative to nonsmokers with probable major depression, bivariate comparisons revealed that current smokers had higher depression severity, drank more heavily, and were more likely to have comorbid PTSD. Smokers with probable major depression were also more likely than nonsmokers with probable major depression to have missed a health care appointment and to have missed medication doses in the previous 5. months. Smokers were more amenable than non-smokers to depression treatment and diagnosis, and they reported more frequent visits to a mental health specialist and less social support. Alcohol abuse and low levels of social support were significant concurrent predictors of smoking status in controlled multivariable logistic regression. In conclusion, smoking prevalence was high among primary care patients with probable major depression, and these smokers reported a range of psychiatric and psychosocial characteristics with potential to complicate systems-level smoking cessation interventions. Â© 2013 Elsevier Ltd.","Lombardero A., Campbell D.G., Harris K.J., Chaney E.F., Lanto A.B., Rubenstein L.V.",0,10.1016/j.addbeh.2013.10.030,924
1209,Preliminary evidence for the feasibility of a stress management intervention for 7- to 12-year-olds with asthma,"Objective. Evidence supports a bidirectional relationship between stress and asthma exacerbations in children, suggesting that interventions to reduce stress may improve both psychosocial quality of life and disease course. Here, we examine the feasibility of a stress management intervention for 7- to 12-year-olds with asthma. Methods. Two trials were conducted. Cohort 1 (n = 11) was recruited from the community and attended intervention sessions at an urban university. Cohort 2 (n = 7) was school based and recruited from an African American charter school. Six individual intervention sessions focused on psychoeducation about asthma, stress, and emotions; problem-solving and coping skills training; and relaxation training paired with physiological feedback. Pre- and post-intervention stress, mood, and lung function data were collected. Satisfaction surveys were administered after intervention completion. Results. The intervention was rated as highly acceptable by participating families. Feasibility was much stronger for the school-based than the university-based recruitment mechanism. Initial efficacy data suggest that both cohorts showed pre- to post-intervention improvements in lung function, perceived stress, and depressed mood. Conclusion. Findings provide evidence for the feasibility of offering asthma-related stress management training in a school setting. Initial findings offer support for future, large-scale efficacy studies. Copyright Â© 2011 Informa Healthcare USA, Inc.","Long K.A., Ewing L.J., Cohen S., Skoner D., Gentile D., Koehrsen J., Howe C., Thompson A.L., Rosen R.K., Ganley M., Marsland A.L.",0,10.3109/02770903.2011.554941,925
1213,Stress management and resilience training (SMART) program to decrease stress and enhance resilience among breast cancer survivors: A pilot randomized clinical trial,"Introduction: Patients with breast cancer experience stress and anxiety related to their diagnosis, with resulting lower quality of life. The purpose of this study was to assess the effect of a SMART (Stress Management and Resiliency Training) program for increasing resiliency and for decreasing stress and anxiety among mentors who themselves were previously diagnosed with breast cancer. Materials and Methods: The program consisted of two 90-minute group training sessions, a brief individual session, and 3 follow-up telephone calls. Twenty-four mentors at Mayo Clinic in Rochester, Minnesota, were randomized in a single-blind, wait-list controlled clinical trial to either the SMART intervention or a control group for 12 weeks. Primary outcome measures assessed at baseline and at week 12 included the Connor Davidson Resilience Scale, Perceived Stress Scale, Smith Anxiety Scale, and Linear Analog Self Assessment Scale. Results: Twenty patients completed the study. A statistically significant improvement in resilience, perceived stress, anxiety, and overall quality of life at 12 weeks, compared with baseline was observed in the study arm. No significant difference in any of these measures was noted in the control group. Conclusion: This study demonstrates that a brief, predominantly group-based resilience training intervention is feasible in patients with previous breast cancer; also, it may be efficacious. Â© 2011 Elsevier Inc. All rights reserved.","Loprinzi C.E., Prasad K., Schroeder D.R., Sood A.",0,10.1016/j.clbc.2011.06.008,926
1214,Exploring the links between physical activity and posttraumatic growth in young adult cancer survivors,"Objective: Set within a posttraumatic growth (PTG) framework, the purpose of this investigation was to explore social support and enduring distress as predictors of psychological growth. The moderating role of physical activity was also examined. Method: Sixty-four young adult cancer survivors (M age=28.83, SD=5.5 years) completed a survey assessing constructs within the PTG model, cancer and personal descriptive, and physical activity. Results: In a hierarchical regression analysis, stress (Î²=-0.04) and social support (Î²=0.46) were significant predictors of psychological growth (R2=0.24). The physical activity by social support interaction accounted for an additional 12.8% of the variance (Î²=-0.52), suggesting a strong positive correlation between social support and psychological growth in inactive individuals and a much weaker correlation for active individuals. Conclusion: These findings highlight the importance for young adult cancer survivors to seek social support, adopt appropriate coping strategies to endure distress, and to engage in regular physical activity to foster experiences of psychological growth following diagnosis and treatment for cancer. Copyright Â© 2010 John Wiley &amp; Sons, Ltd.","Love C., Sabiston C.M.",0,10.1002/pon.1733,927
1215,Psychosocial factors in the development of heart disease in women: Current research and future directions,"To review the recent (1995-2009) literature on psychosocial risk and protective factors for coronary heart disease (CHD) among women, including negative emotions, stress, social relationships, and positive psychological factors. Methods: Articles for the review were identified using PubMed and bibliographies of relevant articles. Eligible studies included at least 100 women and either focused on a) exclusively female participants or b) both men and women, conducting either gender-stratified analyses or examining interactions with gender. Sixty-seven published reports were identified that examined prospective associations with incident or recurrent CHD. Results: In general, evidence suggests that depression, anxiety disorders, anger suppression, and stress associated with relationships or family responsibilities are associated with elevated CHD risk among women, that supportive social relationships and positive psychological factors may be associated with reduced risk, and that general anxiety, hostility, and work-related stress are less consistently associated with CHD among women relative to men. Conclusions: A growing literature supports the significance of psychosocial factors for the development of CHD among women. Consideration of both traditional psychosocial factors (e.g., depression) and factors that may be especially important for women (e.g., stress associated with responsibilities at home or multiple roles) may improve identification of women at elevated risk as well as the development of effective psychological interventions for women with or at risk for CHD. Key words: coronary heart disease, women's health, depression, hostility, psychological stress, social support. Â© 2010 by the American Psychosomatic Society.","Low C.A., Thurston R.C., Matthews K.A.",0,10.1097/PSY.0b013e3181f6934f,928
1217,Barriers to implementation of evidence-based addiction treatment: A national study,"Prior studies have identified that working in an addiction treatment unit with higher levels of organizational capacity is a factor associated with positive staff attitudes about evidence-based addiction treatment practices (EBPs). The study presented here explored whether staff perceptions about the organizational capacity of their treatment unit are also associated with staff experience of barriers to implementing EBPs. Multivariate regression methods examined the relationship between the clinical staff (n = 510) and director (n = 296) perceptions of organizational capacity (Texas Christian University Organizational Readiness for Change [TCU ORC]-staff and TCU ORC-director) and level of barriers experienced when implementing a new EBP controlling for a range of treatment unit characteristics, staff characteristics, and type of EBP implemented. For both samples, reporting higher levels of stress in their organizations was significantly associated with reporting higher levels of barriers when implementing a new EBP. For clinical staff only, experiencing lower levels of program needs in their organization, working in a program that had been in existence for a shorter period, and implementing motivational interviewing techniques compared with other EBPs were all factors significantly associated with experiencing lower levels of barriers with EBP implementation. Â© 2012 Elsevier Inc.","Lundgren L., Chassler D., Amodeo M., D'Ippolito M., Sullivan L.",0,10.1016/j.jsat.2011.08.003,929
