X,title,abstract,authors,Included,doi,ID
1426,Eroticism without censorship: Sociological investigations on the production and consumption of pornographic literature in Denmark,"Discusses the peak years of the production and consumption of erotic literature in Denmark during 1963-1968. Contrary to general opinion, the upsurge was not the result of the repeal of the penal law on pornographic literature but was due to publisher pressure and court permissiveness prior to the repeal. As soon as the public's curiosity was satisfied, having had free access to the literature, the interest diminished. (PsycINFO Database Record (c) 2016 APA, all rights reserved)","Kutchinsky, Berl",0,,1024
1427,The Italian legal model outside of Europe: Japan,"This paper analyses the influence of the Italian legal model on the modern Japanese legal system. The paper is divided in three parts. In the first, it analyses the formative period of modern Japanese law, when foreign influences on Japanese law have been very strong. The Italian influence was, apart some notable exceptions, quite limited. The second part takes into consideration the 1900s, when Japanese jurisprudence almost overlooked the Italian legal model. The last part presents the years from the 1990s until today: in this period it is possible to notice an increased interest in the Italian legal system. This study evidences an example of path dependency in the dynamics related to the reception of foreign models in Japan, at least until the 1990s. The profound shocks that affected the Japanese society in the early 1990s stimulated a reassessment of the role of the law in the Japanese society and legal reform in many areas. A consequence of this was a greater curiosity towards the study of foreign legal systems that previously were virtually unexplored, including the Italian legal system, which became a legal system <c2><ab>of reference<c2><bb>. <c2><a9> Societ<c3><a0> editrice il Mulino.","Ortolani, A",0,10.4478/77178,1025
1428,Shaking the foundations,"During the last three decades, criminal justice, in England and Wales, has been subjected to ethico-cultural disturbances. Fiscal realignments, punitive and bureaucratic expansion, reducing cultural divides between probation and prison, and the diminution of psychosocial curiosity are some of the features which have eroded the concept of moral economy. There are also pressing threats and dangers, during 2010-15, as the criminal justice system is embedded within a new material platform through deeper integration into the circuits of capital accumulation and market expansion. This article advances an intellectual case for reanimating the lineaments of moral economy through dialectical contestation, to renew interest in justice, truth and fairness, by forging links between Judaeo-Christian ethics and Continental philosophy. <c2><a9> 2013 The Author.","Whitehead, P and Crawshaw, P",0,10.1093/bjc/azt016,1026
1430,"""Mahomet"" and ""Merope""","The first week of the new year, 1741, found him again settled at Brussels, much improved in health by his two months' contention with the elements. Madame du Chatelet and himself were at once absorbed in labors, literary and legal, scientific and metaphysical, dramatic and historical. The reader may imagine that such a disturbed, tumultuous life, so far from books and conveniences, must have been detrimental to an author's proper work. It would have been to that of most men; but Voltaire was, as the King of Prussia remarked, extraordinary in everything. These interruptions may have saved him. He never worked more successfully than during this Brussels lawsuit period, from 1739 to 1745; and so he thought himself. ""I have never,"" he wrote to Cideville in January, 1740, when he was in the full tide of his 'Mahomet', ""been so inspired by my gods, or so possessed by my demons. I know not if the last efforts I have made are those of a fire about to be extinguished."" The play was given in May, 1741. In another play he had been working on, ""Merope"", he ventured to dispense with the passion of love, and to depend for the interest of the drama upon maternal affection. It was accepted and put in rehearsal, the author himself superintending. The play was represented February 20, 1743. Various circumstances had inflamed public curiosity respecting it. ""Merope,"" the most finished and evenly excellent of all Voltaire's tragedies, made also the most thrilling and triumphant first-night of his whole experience as a dramatic author. Its success with the audience was everything that the most sanguine and exacting writer could have anticipated. But this fine tragedy did not open to its author the doors of the French Academy. (PsycINFO Database Record (c) 2016 APA, all rights reserved)","Parton, James",0,http://dx.doi.org/10.1037/12827-039,1027
1432,DESIGNING OF STEM MACRO-ACTIVITIES BASED ON COOPERATIVE LEARNING,"Teaching Science, Technology and Mathematics (STEM) can be very attractive for students in case of giving a fun, useful and real focus. In that line, our department is working for our teachers to teach the","Perez Miron, J",0,,1028
1434,Creating a classroom community of young scientists: Second edition,"Creating a Classroom Community of Young Scientists helps teachers - both pre-service and in-service - to develop exciting science programs in their classrooms. This book provides the groundwork for designing and implementing a science program that takes into account the latest research in teaching and learning. It provides an approach that will capture children's imaginations, stimulate their curiosity and create a strong foundation for their continued interest in, and appreciation of, science and the world in which they live. The book is designed to be user-friendly, and offers an approach to teaching science that is exciting for teachers as well. This thoroughly revised, second edition focuses on making inquiry more explicit both in terms of the process of inquiry and teaching in ways that capitalize on children's curiosity and questions. New material has also been added on U.S. and Canadian science standards, as well as professional standards for teachers. <c2><a9> 2006 by Taylor & Francis Group, LLC.","Bloom, J W",0,10.4324/9780203956878,1029
1435,Review of Autonomy and rigid character,"Reviews the book, Autonomy and Rigid Character by David Shapiro (1981). Contemporary thought and research in psychology are heavily saturated with curiosity about the self. There is heightened interest in such matters as the origins of self-regarding attitudes, the effects of focusing attention upon oneself as compared to nonself objects, and the manner in which self-structures serve as selective lenses. The literature teems with topics like narcissism, self-concept, mirror effects, and ego boundaries. Shapiro's book is really an essay about the nature of selfhood. It explores the problems of becoming an independent self and the desperate maneuvers that individuals may resort to in an effort to patch up rents in that abode. To be more specific, Shapiro addresses two issues. First, he explores the degree to which we are actually in charge of ourselves. Second, he outlines the presumed consequences of attempting to defend one's self-territory too rigidly. Shapiro conceptualizes the average individual's life space too narrowly and rigidly. He is too quick to impose standards of what is healthy or unhealthy. He too easily falls back on a theoretically derived mythic concept of the average environment that fails to take into account its natural vastness. (PsycINFO Database Record (c) 2016 APA, all rights reserved)","Fisher, Seymour",0,http://dx.doi.org/10.1037/h0085135,1030
1437,Changing the instructional model: Utilizing blended learning as a tool of inquiry instruction in middle school science,"Educators need to delve further into effective ways to spark student interest, motivation, and curiosity both in the middle school classroom and in the online environment. A thoughtfully crafted blended learning process, infused with inquiry learning, can provide students with opportunities to collaborate, think critically, and pose questions, both in the classroom and online. Middle school teachers can introduce this style of teaching by infusing a classroom inquiry model with the following characteristics: engagement, multiple modes of instruction, choice in activities, collaboration, and support/challenge. Despite potential barriers to this method, blended learning combined with inquiry instruction is a beneficial way to deliver instruction in multiple formats, and address the learning styles of middle school students. <c2><a9>, Copyright <c2><a9> Taylor & Francis Group, LLC.","Longo, C M",0,10.1080/00940771.2016.1135098,1031
1439,Theology and the Present-Day Revival,"The current upsurge of interest in religion in the United States is two-fold: popular and theological. The locus of religious thought has shifted in the twentieth century from Europe to the United States, and the present religious revival is distinguished from earlier ones by the activity of a significant number of first-rate intellectuals contributing to a renewed theology and a fresh philosophy of religion. Neo-orthodoxy among theologians, ecumenicalism among churches, and a religious curiosity on all levels are major aspects of the contemporary situation. The reinvigoration of theology now underway in the United States represents a confluence of many streams of religious thought: an existential idealism begun in Europe; the philosophical and ethical lessons of Plato, Aristotle, and the classic Stoics; a concept of creative dialogue with the world, society, and culture springing from nineteenth-century liberalism; the demythologizing of the Scriptures; an approach to dogmatics which does not dismiss philosophical issues; and an insistence upon an ethic which is Christocentric, theologically oriented, and biblically grounded but also relevant to the situation of the contemporary individual.<e2><80><94>Ed. <c2><a9> 1960, Sage Publications. All rights reserved.","Ahlstrom, S E",0,10.1177/000271626033200104,1032
1442,Assessing Preschoolers' Development,"There are 11 behavioral dimensions which parents and preschool teachers can use in assessing the development of preschool children. These dimensions are: (1) sleeping; (2) eating; (3) toilet habits; (4) range of affect or emotion; (5) variations in play; (6) curiosity; (7) acceptance of authority; (8) initiative; (9) interest; (10) spontaneous affection; and (11) enjoyment of the ""good things of life."" By observing children over a period of time, adults can use information related to these dimensions to determine whether or not a child is developing normally. (DC)","ERIC Clearinghouse on Elementary and Early Childhood Education  IL., Urbana",0,,1033
1443,Empowerment for continuous agent-environment systems,"This article develops generalizations of empowerment to continuous states. Empowerment is a recently introduced information-theoretic quantity motivated by hypotheses about the efficiency of the sensorimotor loop in biological organisms, but also from considerations stemming from curiosity-driven learning. Empowerment measures, for agent-environment systems with stochastic transitions, how much influence an agent has on its environment, but only that influence that can be sensed by the agent sensors. It is an information-theoretic generalization of joint controllability (influence on environment) and observability (measurement by sensors) of the environment by the agent, both controllability and observability being usually defined in control theory as the dimensionality of the control/observation spaces. Earlier work has shown that empowerment has various interesting and relevant properties, for example, it allows us to identify salient states using only the dynamics, and it can act as intrinsic reward without requiring an external reward. However, in this previous work empowerment was limited to the case of small-scale and discrete domains and furthermore state transition probabilities were assumed to be known. The goal of this article is to extend empowerment to the significantly more important and relevant case of continuous vector-valued state spaces and initially unknown state transition probabilities. The continuous state space is addressed by Monte Carlo approximation; the unknown transitions are addressed by model learning and prediction for which we apply Gaussian processes regression with iterated forecasting. In a number of well-known continuous control tasks we examine the dynamics induced by empowerment and include an application to exploration and online model learning.","Jung, Tobias and Polani, Daniel and Stone, Peter",0,10.1177/1059712310392389,1034
1444,Exploring U.S. Westward Expansion in the Elementary and Middle School Curriculum through Tall Tales,Teaching social studies in the elementary and middle school curriculum is enhanced by incorporating quality children's and adolescent literature and strategies that bring the human element into play. American tall tales are a genre unique to the history of our nation and provide a glimpse into the way early settlers of the west envisioned heroism and adventure. Often textbooks written to teach social studies concepts are written in an expository style replete with facts and numbers for student to decipher and memorize. By expanding the study of the west to include tall tales teachers can ignite the flame of curiosity and exploration in the minds of their students.,"Almerico, Gina M and Martin, Nicole and Masuck, William and Strickland, Cynthia and Thomas, Jessica",0,,1035
1445,The magic of cinemagraphs: Investigation of different image formats in online product presentation,"A cinemagraph is a special type of animation characterized by the contrast and coexistence of motion and stillness due to artificial manipulation. Cinemagraphs have attracted visual artists and marketers and have been widely used in online marketing campaigns. However, the effects of cinemagraphs in online product presentations require further examination. This study plans to examine the potential effects of cinemagraphs in online product presentations by comparing them with photographs and short animations. In addition, we aimed to examine the visual processing of cinemagraphs using eye-tracking technology. Drawing on the competition for attention theory, the attention-guiding principle, and incongruity theories of curiosity, we hypothesize that these different image formats have different effects on human visual attention and product interest. We then propose a laboratory experiment to test our hypotheses. Finally, potential theoretical contributions and practical implications are discussed. <c2><a9> International Conference on Information Systems 2018, ICIS 2018.All rights reserved.","Xiaoyu, M and Jiang, Z J",0,,1036
1446,Cultivating an Entrepreneurial Mindset in an Undergraduate Engineering Statistics Course Using Project-based Learning,"There is resurging interest in the engineering education community in entrepreneurial activities and the development of an entrepreneurial mindset (EM). According to the KERN Entrepreneurship Education Network, facets of an EM include curiosity, an emphasis on creating value, and the ability to make connections. While extracurricular activities are the primary mechanism by which this topic has been introduced to engineering students in the past, it is beginning to show up in more formal ways. The literature includes examples many of how to promote entrepreneurship and an EM in traditional project-based courses engineering students take (senior design, etc.); but there are fewer examples and best practices for cultivating an EM in a fundamental engineering course-namely engineering statistics. Project-based learning (PBL) is a pedagogical approach that involves active learning directed at investigating and solving complex, real-world problems- and it is an approach that is underutilized in math-intensive engineering courses. The purpose of this study is to demonstrate how PBL can be integrated into an undergraduate engineering statistics course to promote an entrepreneurial mindset and investigate its impact on student learning. Six teams of engineering students in a 200-level engineering statistics courses responded to the challenge of presenting ``A World Without Statistics''. Teams were given liberty to choose any topic of interest and received funding to support their idea. The resulting projects creatively conveyed what the world would be like without statistics using a myriad of topics: sports, resilient infrastructure, online data, robotics, artificial intelligence, and manufacturing. Evidence suggest that curiosity, an emphasis on understanding the value of statistics, and the ability to make connections were critical to each team's success. This paper provides an overview of the assignment, and examples of students' work. Such insights have the potential to not only influence the way we cultivate an entrepreneurial mindset in fundamental engineering courses, but also shed light on innovative ways to integrate other multi-faceted topics in engineering education.","Vignola, Cladio and London, Jeremi and Ayala, Richard and Huang, Wen",0,,1037
1447,Phenomenology of Obsessive-Compulsive Disorder: A Methodologically Structured Overview,"A methodological order is derived from the concept of phenomena and stages of understanding are developed according to Karl Jaspers. The three levels of descriptive, genetic and hermeneutic understanding are applied to the study of obsessive-compulsive disorder. Descriptive understanding essentially reveals a sense of incompleteness and depersonalization that underlies the experience of the nonsense of obsessive thoughts and that obsessive-compulsive symptoms do not come to an end. Genetic understanding shows particularly by reference to the trigger situation that sensitivity, undifferentiated affects, affective hyperarousal and traumatization are important aspects in the development and maintenance of the obsessive-compulsive disorder. Hermeneutic understanding brings to light the fear of death in obsessive-compulsive disorder as its anthropological dimension. The aim of this methodologically structured overview is to focus on the experience of the obsessive-compulsive patient, to keep curiosity and interest alive, so that both research and relationship to the patient is stimulated. <c2><a9> 2019 S. Karger AG, Basel. Copyright: All rights reserved.","BÃ¼rgy, M",0,10.1159/000501165,1038
1448,Multiple Outcomes of Class Visits to Natural History Museums: The Students' View,"The purpose of this study was to describe and understand the range of outcomes of class visits to natural history museums. The theoretical framework is based on the multifaceted process of learning in free choice learning environments, and emphasizes the unique and individual learning experience in museum settings. The study's significance is in highlighting several possible cognitive as well as non-cognitive learning effects in museums class visits, by providing the student's point of view. Data was collected by semi-structured interviews with 50 students in grades 6-8 on the day following the visit. We present evidence that students expressed several learning outcomes, connected directly and indirectly to the scientific content of the visit. Content oriented outcomes included acquiring scientific knowledge and making connections to prior knowledge; social oriented outcomes were identified in students' statements regarding communicating knowledge and social aspects of learning; and interest oriented outcomes were evidenced by students' expressions about emotions, interest and curiosity. The aggregate data addressed the common outcomes and the impact of class visits to natural history museums in the short term. Comparisons between two types of museums show significant differences in several aspects, regarding the exhibit and/or the activity type. Practical ideas for structuring the ultimate experience are included.","Bamberger, Yael and Tal, Tali",0,10.1007/s10956-008-9097-3,1039
1449,Dickens and popular entertainment,"First published in 1985. Dickens was a vigorous champion of the right of all men and women to carefree amusements and dedicated himself to the creation of imaginative pleasure. This book represents the first extended study of this vital aspect of Dickens' life and work, exploring how he channelled his love of entertainment into his artistry. This study offers a challenging reassessment of Nicholas Nickleby, The Old Curiosity Shop and Hard Times. It shows the importance of entertainment to Dickens' journalism and presents an illuminating perspective on the public readings which dominated the last twelve years of his life. This book will be of interest to students of literature. <c2><a9> 1985 Paul Schlicke. All right reserved.","Schlicke, P",0,10.4324/9781315625898,1040
1450,Curiosity and exploration: Facilitating positive subjective experiences and personal growth opportunities,"In an effort to expand research on curiosity, we elaborate on a theoretical model that informs research on the design of a new measure and the nomological network of curiosity. Curiosity was conceptualized as a positive emotional-motivational system associated with the recognition, pursuit, and self-regulation of novelty and challenge. Using 5 independent samples, we developed the Curiosity and Exploration Inventory (CEI) comprising 2 dimensions: exploration (appetitive strivings for novelty and challenge) and absorption (full engagement in specific activities). The CEI has good psychometric properties, is relatively unaffected by socially desirable responding, is relatively independent from positive affect, and has a nomological network consistent with our theoretical framework. Predicated on our personal growth facilitation model, we discuss the potential role of curiosity in advancing understanding of various psychological phenomena.","Kashdan, Todd B. and Rose, Paul and Fincham, Frank D.",0,10.1207/s15327752jpa8203_05,1041
1451,"""I'm Taking Notes."" Reactive Analysis of Doing Ethnography in a Child Care Program","This essay is a history of the process of completing an ethnographic study in a child care setting. It presents reflections on entering the field site, keeping field notes, and analyzing data. An exploratory study of a group of preschool children led to the selection of qualitative methods and clarified the theoretical basis for research. In completing the formal study, triangulated methods of participant observation, interviewing, and record and contextual analysis were used. The use of ethnomethodology to explore events themselves led to a dual analysis of theoretical propositions and empirical data in which theory provided a frame of reference for conducting field study and observation-based findings led to theoretical reorganization. These methods proved to be appropriate for the setting and for the sociological data collected. The role of participant-as-observer was manageable by adopting a passive attitude as adult-without-authority. The children responded to the presence of a researcher with mild curiosity. Their level of interest was evaluated reactively at the conclusion of observation. The analysis of data proceeded steadily through three phases and culminated in the full description of typologies and strategies used by the preschool children. The interpretive process of ethnographic methodology was valuable in constructing detailed, contextual information about children's everyday social behavior. (Author/RH)","Munro, Joyce Huth",0,,1042
1452,"Curiosity Is Not Good--But It's Not Bad, Either","Curiosity is vital quality of the creative work. However, in the classroom, educators seem to view curiosity as alternately amoral, virtuous, or dangerous. Education's stance towards curiosity is, in a word, curious. Conversely, the author says, curiosity is inherently amoral--neither good nor bad--and the subject is ripe for an exploration of the implications of amoral teaching.","Wong, David",0,,1043
1454,"Review of Drugs, society and the law","Reviews the book, Drugs, Society and the Law by Harvey Teff (1975). This book examines the interrelationship that exists between law as a dynamic social process, a problem that has occupied the attention of sociologists, lawyers, and legislators for much of the twentieth century. The author is concerned with developing an answer to the question: What is the legitimate function of the law in such matters as the sale and possession of drugs? He indicates that the extent to which a government deems it desirable to impose legal sanctions will depend to a great extent on value judgments as to what constitutes harmful behavior and as to the accept ability of using the law as a means of regulating it. Teff concludes that illegality intensifies curiosity and accounts for much of the glamour that attaches to the use of particular drugs. The book merits praise because it wisely suggests that the British drug clinics have focused too much of their attention and resources on heroin and cocaine misuse and too little on the phenomenon of poly-drug abuse. The book should be of interest to sociologists, political scientists, lawyers, drug abuse specialists, policy formulators, and all persons who are concerned with the interrelationships that exist between a complex social problem and the political response that is made to it. (PsycINFO Database Record (c) 2017 APA, all rights reserved)","Zentner, Joseph L",0,,1044
1455,Mindfulness and performance,"Mindfulness and other forms of meditative practices have been of interest to elite performers, coaches, and psychologists interested in enhancing performance since the publication of Eugen Herrigel's (1953) Zen and the Art of Archery in the middle of the 20th century. This interest in mindfulness practices within sport and performance psychology remained by and large a curiosity fueled by the occasional popular book, such as professional basketball coach Phil Jackson's text entitled Sacred Hoops: Spiritual Lessons of a Hardwood Warrior, where it was suggested that optimal athletic performance could perhaps be better enhanced by the cultivation of mindful awareness rather than mindless aggression. Despite these rare sport-related acknowledgments in the popular media, the tendency from the 1950s into the early 2000s was for the scientific community within sport psychology to dismiss meditative approaches as somehow ""mystical"" and nonscientific, even following a 1985 conference presentation by Kabat-Zinn and colleagues on a meditation based mental training program for elite rowers. Yet, after clinical psychology began effortfully investigating mindfulness theory, examining its constructs, and incorporating it into practice in the 1990s, the view of mindfulness and meditative practices started to change within sport psychology as well. Around the turn of the 21st century, mindfulness-based interventions found their way into mainstream sport psychological science and practice, largely spearheaded by the development of the Mindfulness-Acceptance-Commitment (MAC) approach to performance enhancement. In just over a decade, significant and important developments with regard to mindfulnessbased interventions in sport psychology have emerged. Yet as in clinical psychology within which mindfulness-based approaches first took hold, the growth and adoption of mindfulness practice into mainstream sport psychology have required consideration of basic definition and conceptual understanding. As such, w'e follow' with a discussion of how' mindfulness may be conceptualized and then tie the discussion back into how mindfulness-based approaches can be of assistance in the sport and performance psychology domains. (PsycINFO Database Record (c) 2019 APA, all rights reserved)","Moore, Zella E and Gardner, Frank L",0,http://dx.doi.org/10.1002/9781118294895.ch51,1045
1456,"Reviews of Single Subject Research Designs: Applications to Special Education, School Psychology, and School Administration","The authors evaluated single subject research studies in accordance with the following criteria: Was the study applied, behavioral, reliable, analytic, effective, and generalizable? All of the reviews have been checked for accuracy in two ways. First, each author received feedback from the professor. After each feedback session, authors then revised their papers. The topics of the research reviews represent a range of interests emerging from the individual author's background, experience, and curiosity. The importance of the topics is reflected in their reasons for uncovering the impact of various specialized interventions in terms of effects on special populations (e.g., students with Oppositional Defiance Disorder, children with emotional and behavior disorders, individuals with autism and autism spectrum disorder, children who watch too much television, and so on.) The types of interventions that were critiqued include parent training programs, reinforcement, positive peer reporting, social story. The types of single subject research designs included reversal, multiple baseline, alternating treatment, and changing criterion designs. [This report was also edited and written by the Spring 2005 graduate students in the School Psychology Educational Specialists Program, the Exceptional Student Education Doctoral Program, and the Educational Administration Doctoral Program, Florida International University.]","Nevin, Ann I",0,,1046
1457,QUEST: A Model Transfer Program and Evaluation of QUEST Program,"These reports describe and evaluate Illinois Central College's Quality Undergraduate Education for Student Transfers (QUEST) program. The core of the program is to develop in students 15 competencies identified as essential to an educated person: communication skills, mathematics skills, appreciation of physical well-being, understanding of the natural world, understanding of our society, understanding of technology, understanding of our cultural heritage, information-gathering skills, critical thinking skills, effective group interaction, self-examination/self-worth, tolerance and social responsibility, leadership, intellectual curiosity, and an individual value system. All of the competencies are taught across the curriculum, but seven are also the focus of specific courses. The program emphasizes active modes of teaching and learning, including small group work, study groups, independent study, and open-ended assignments. The program seeks to foster the sense that students belong to a community of learning, through a mentor program, an orientation program, assessments of students' talents and interests, cultural activities, and service to the community. The descriptive report discusses the 15 competencies, teaching methods, and the development of a community of learning. The evaluative report considers program costs and revenue, enrollments, retention rates, academic performance, and responses to a student survey regarding QUEST and its effect on their academic life. Appendixes present the results of high school counselor interviews; results of a faculty survey; QUEST faculty meeting notes; a survey of sophomore QUEST students; a summary of pre- and post-assessments of learning; and a QUEST manual. (AJL)","Holohan, Ronald J and Peoria., Illinois Central Coll. East",0,,1047
1458,Recruiting psychosocial health effects of animals for families and communities: Transition to practice,"The positive psychosocial effects of human/animal relationships engage our interest, based on our firsthand experiences with pet animals and our scientific curiosity, as well as practical questions concerning how best to include pets as an adjunct for treatment for a child with autism or a veteran with paraplegia or to enhance the quality of life of an elderly person in an assisted-living facility. The application of human/animal relationships in offering psychological supports for various types of vulnerable people has been expanding. One profound change is the therapeutic roles for their handlers of assistance dogs' and emotional support animals (ESAs). Providing emotional comfort for handlers with disabilities, ESAs need not be trained to perform specific tasks, and they are allowed only limited public access, differing from assistance dogs. Early uses of assistance dogs focused on utilitarian tasks, aiding those with visual, hearing, or ambulatory disabilities; now, their provision of psychologically therapeutic benefits, contact comfort, or as a social lubricant is also highly valued. Between 2000 and 2010, California registrations of assistance dogs have shifted toward uses for psychiatric, medical, and emotional needs of their handlers, and uses of dogs with small body size have increased dramatically to exceed the large dogs registered in 2009. Thus, the differences among ESAs, animals used in animal-assisted interventions (AAls), and assistance dogs, and even companion animals, are ambiguous. Here, we define the roles of animals used to foster human health and then review the research-based information about the benefits of pets, especially for the most vulnerable people, and we address the practical therapeutic implementations. (PsycINFO Database Record (c) 2019 APA, all rights reserved)","Hart, Lynette A and Yamamoto, Mariko",0,http://dx.doi.org/10.1016/B978-0-12-801292-5.00006-7,1048
1459,Curious Archives: Making the MusÃ©e de l'histoire de France in the Archives of the Second Empire,"Curious Archives examines the creation of the museum of archives, the Mus<c3><a9>e de l'Histoire de France, at the Imperial Archives of France under the direction of Leon de Laborde, 1858-1867. This museum was intended as a crucial tool for publicizing the Archives and educating the public, but also represented a break from the Archives' role as administrative storehouse both in practice and in the popular imagination. The museum's conception and reception reveal conflicts around the Archives' mission and contents, particularly regarding public interest, the potential dangers of public curiosity, and nature of documentary and historical knowledge in nineteenth-century France. <c2><a9> 2008 Springer Science+Business Media B.V.","Milligan, J S",0,10.1007/s10502-008-9068-8,1049
1460,How to think like a... behavior analyst: Understanding the science that can change your life,"This book was written to acquaint readers with the field of applied behavior analysis. We believe that parents, teachers, college students, business managers, and anyone else who has an interest in human behavior (either out of curiosity or as part of a job) will benefit from this brief overview of the field. College instructors will find How To Think Like a Behavior Analystis an excellent choice for a supplemental text for regular general psychology, careers in psychology, behavior modification, or applied behavior analysis courses. The exercises that follow each question can be used to stimulate lively discussions in role-play and other active learning situations. Parents of autistic children who receive behavioral services will find this book a useful tool for helping to understand some of the basic principles of behavior and for providing insight as to how therapists think about behavior. How To Think Like A Behavior Analyst is the book you need when you want to learn about or teach behavior analysis in an educational, jargon-free, and entertaining way. (PsycINFO Database Record (c) 2016 APA, all rights reserved) Behavior analysis has often been described as ""the best kept secret in psychology."" As a well established, evidence-based treatment approach based on learning theory, behavior analysis has been making a significant difference in the lives of many thousands of developmentally disabled individuals for 40 years. Behavior analysis procedures have been developed to teach basic self-help skills, functional language, and community access repertoires to individuals with disabilities and to allow them to live and enjoy rich and varied lives. This is a book for everyone who is concerned with behavior. How to Think Like a Behavior Analyst answers questions that are often posed by college students, parents, employers, employees, and professionals who work with humans or animals. Ideas, trends, techniques, and practical information pertaining to the exciting field of behavior analysis are presented in a concise, user-friendly format. (PsycINFO Database Record (c) 2016 APA, all rights reserved)","Bailey, Jon S and Burch, Mary R",0,,1050
1465,Why Are They Better Students when They Come Back? Determinants of Academic Focusing Gains in the Study Abroad Experience,"International educators in general, and study abroad advisors in particular, have recognized for many years that United States college students returning from studying abroad show positive changes. According to their impressionistic perceptions, international educators often identify improvements in terms of concern about international affairs, appreciation of different cultures, maturation, self-awareness and independence. Much of the research literature on the impact of study abroad on US college students coincides with those impressionistic perceptions and finds that participants in study abroad programs acquire global-mindedness, grow intellectually, and develop personally. When researchers find no evidence of gains on the part of study abroad students, they acknowledge that their samples are too small to detect statistical significance. Research has also identified various kinds of second language acquisition gains--especially in listening and comprehension abilities--for students who study abroad in non-English speaking countries. With few exceptions, academic impacts other than linguistic ones have not been dealt with extensively in the research literature on gains from studying abroad. Many faculty and study abroad advisors who chat with their students returning from study abroad experiences will recognize that one of the most noticeable changes in these students is a higher than average curiosity and interest in academic matters. As they become more interested in academic issues, participants are less often distracted by non-academic, age-related stimuli. Some educators refer to this process as a sign of maturation, and rightly so. The issue, though, is to find out whether (and how) studying abroad contributes to this process of academically-oriented maturation. This article explores the cluster of experiences that participants in study abroad go through--both during their sojourn abroad and immediately upon return--and how these experiences enhance shifts in their individual priorities. The author discusses to what extent, and why, some study abroad participants bring their academic endeavors to the forefront of their interests when they return to their home colleges. Since the experiences of study abroad program participants are many, eye opening, and quite complex, this article also explores the intricate and multiple determinations of the changes in the participants. With the help of multiple regression and path analyses the author lays out a model that charts those changes, their consequences, and mutual determinations. (Contains 4 tables and 1 figure.)","Hadis, Benjamin F",0,,1051
1466,"""Pseudohallucinations as functional cognitive disorders"": Authors' reply","Reply by the current author to the comments made by Feras Ali Mustafa (see record 2020-14296-011) on the original article (see record 2019-70058-001). We thank Feras Ali Mustafa for his interest in our Review. We also welcome the suggestion that more thought is needed into how we conceptualise and thereafter describe poorly understood symptoms. In our view, curiosity about the nature of the subjective experience of cognitive symptoms-a phenomenological approach-will be important in helping us to better delineate primarily functional cognitive symptoms from those caused by degenerative brain disease. (PsycINFO Database Record (c) 2020 APA, all rights reserved)","McWhirter, Laura and Carson, Alan",0,http://dx.doi.org/10.1016/S2215-0366%2820%2930043-2,1052
1467,Normal counter-transference and some of its deviations,"The analyst is guided by parental and curiosity drives in the therapeutic relationship. He absorbs what he hears and interprets it in the light of his knowledge; and, at the same time, his interest in the patient is like that of a parent who identifies himself with his child as part of himself. This empathy with the child and sense of being in touch with him constitutes the normal counter-transference. (PsycINFO Database Record (c) 2018 APA, all rights reserved)","Money-Kyrle, R E",0,,1053
1468,Development of the Engineering Student Entrepreneurial Mindset Assessment (ESEMA),"The increasing presence of entrepreneurship within many engineering curricula requires a complementary tool to assess the impact on learners. An instrument was developed based on the Kern Entrepreneurial Engineering Network's 3Cs - Curiosity, Connections, and Creation of Value - framework to assess entrepreneurial mindset. The instrument was designed to target twelve total mindsets. Items were pilot tested four times with undergraduate students at a large southwestern public institution. Results in this paper are given for the last of four pilots in Spring 2017. Exploratory factor analysis was utilized to identify the number of emergent factors and overall importance of each item. The ensuing instrument contained 34 items within seven factors. The developed instrument and results of this study provide a foundation to support the accurate assessment of engineering student entrepreneurial mindsets before, during, and after an entrepreneurial experience.","Brunhaver, Samantha R and Bekki, Jennifer M and Carberry, Adam R and London, Jeremi S and McKenna, Ann F",0,,1054
1469,An experimental research on hypnosis by Santiago Ramon y Cajal,"Dedicated all his life to the study and the investigation of the brain, Santiago Ramon y Cajal was always seduced also by the functioning of mind and its influence on the physical states. By this reason, and in the sociocultural context of the epoch, it can be understood the Cajal's interest for the hypnosis. He was informed about all the contributions led to end in his time -from the observations of Charcot, the french doctor, with hysterical patients in the hospital of the Salpetriere, up to the research results of Liebeault and Bernheim, between others. It was during his stay in Valencia -from 1883 to 1887-, and given the curiosity and passion that the topic was causing, when he managed to organize something similar to a psychological cabinet for which all kinds of people passed. In his autobiography he reports how in this period, and for distraction of his teaching and laboratory labors, he devoted himself to the experimental study of the hypnosis. He talks with his friends, some of them fellows at the Casino of the Agricultura, and they organize a Committee of psychological investigations. It is in his own house where he and his friends, mentally healthy persons, offer themselves to be hypnotized. Also Silveria Fananas, his wife, was among those who collaborated in the experiments of suggestion. Occupying already the chair of Barcelona, and being pregnant his wife of the sixth of their sons, the occasion appears to apply the hypnotic suggestion to diminish the physical pain. This experimental essay was published by Ramon y Cajal, August 31, 1889, in the Gaceta Medica Catalana. Later on, in 1924, he will include it again in a summary of selected articles. My work it centres on it, with the intention of meaking a small contribution in the centenary of the Nobel Prize on Medicine and Physiology granted to the Spanish neurologist. (PsycINFO Database Record (c) 2017 APA, all rights reserved)","Hernandez, Carmen Perez",0,,1055
