key,title,abstract,keywords,authors,year,url,Included,ID
212,"Students' Use of Web Literacy Skills and Strategies: Searching, Reading and Evaluating Web Information","Introduction: This article reports on the adequacy and specific characteristics of 5th grade students' use of Web literacy skills and strategies after completing a programme in which these skills and strategies were the focus of attention. Method: Data were collected from twenty-one student pairs' Web use during six assignments, and recorded with help of Camtasia screen recording software. The students' dialogues as well as their screen behaviour were transcribed. Analysis: The quantitative part of the analysis focused on the extent of students' use of Web strategies and on the adequacy of those strategies, for which we constructed an adequacy index. The qualitative part of the analysis focused on the adequacy of Web strategies. Methods of data reduction, comparison and contrast were applied. Results: The students' strategy use is characterized by differences in adequacy both between and within assignments. This can partly be explained by differences in students' use of searching, reading and evaluating skills and partly by specific patterns underlying their Web strategy use such as flexibility, impulsiveness and a tendency to look only for ""one right answer"". The reflective use of Web literacy skills in particular seems to determine students' adequacy. (Contains 3 tables.)",Assignments; Comparative Analysis; Computer Literacy; computer software; Grade 5; Information literacy; Information Seeking; Internet; Interpersonal Communication; Online Searching; Qualitative Research; Search Strategies; Statistical Analysis,"Kuiper, Els; Volman, Monique; Terwel, Jan",2008.0,,0,212
213,Reading to write in an SLA multimedia environment: A cognitive approach,"This dissertation looked at the concept of transfer within Mayer's Cognitive Theory of Multimedia Learning as a theoretical link between L2 reading and written output in order to shed light on the effectiveness of multimedia materials in improving learners' written performance. It was hypothesized that the mental processes of selecting, organizing, and integrating information present in the reading comprehension process would also intervene in the act of writing. In contrast to reading comprehension, reading to write in a multimedia context has not received extensive attention in the SLA literature. An experimental study was conducted where participants had to read a Spanish short story during the regular course of instruction in one of four treatment conditions: no annotations, verbal-only, visual-only, or multimedia annotations. In addition, learners were given two writing tasks similar to those frequently used in language classrooms. The verbal-only treatment had the highest reading comprehension scores in the post-treatment vocabulary test. Given this group's heavy usage of English translations of the Spanish terms in the short story, their improved performance may be indicative of the method of memorizing vocabulary terms commonly used in the L2 classrooms. Contrary to previous findings, there were no significant group differences in students' comprehension of the story as measured by their recall in L1. In the case of L2 writing, the results of my study offer partial empirical evidence that the mental processes present in L2 reading comprehension also apply to the act of L2 writing as the visual-only group performed significantly better than the other groups in the two writing tasks. I interpret this result as indicative of a multimedia transfer effect by which the additional visual information received helped learners take advantage of the dual coding nature of working memory to create a richer mental model of the L2 information. In addition, learners did not have to switch between their L1 and L2 language systems, and thereby, optimized their mental effort to store and later retrieve L2 information. This finding is in line with Mayer's Cognitive Theory of Multimedia Learning and extend this theory to L2 writing environments. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",Cognitive Processes; Cognitive Theory of Multimedia Learning; Learning; Mass Media; Multimedia; Reading; SLA multimedia environment,"Lage-Otero, Eduardo",2008.0,,0,213
214,The effects of meta-cognitive instruction on students’ reading comprehension in computerized reading contexts: A quantitative meta-analysis,"Comprehension is the essence of reading. Finding appropriate and effective reading strategies to support students’ reading comprehension has always been a critical issue for educators. This article presents findings from a meta-analysis of 17 studies of metacognitive strategy instruction on students’ reading comprehension in computerized reading contexts. Overall, some instances of metacognitive strategy instruction tended to be more effective than others. Additionally, the effects of the instruction seemed to vary according to participants’ characteristics. Drawing upon the findings of this meta-analysis, we propose recommendations for future research and practice. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",cognitive instruction; Metacognition; reading comprehension; Strategies; strategy instruction; students’ reading comprehension; teaching,"Lan, Yi-Chin; Lo, Yu-Ling; Hsu, Ying-Shao",2014.0,,0,214
215,Strategic text processing across mediums: A verbal protocol study,"Using a sample of 116 Norwegian undergraduate readers in this experimental study, we investigated whether reading informational text on a tablet versus on paper would lead to differences with respect to strategic text processing and text comprehension. Strategic text processing was measured by means of verbal protocol analysis, and text comprehension was measured by means of postreading written products. Results were inconsistent with the shallowing hypothesis proposing that there are comprehension advantages for printed texts because digital texts are typically processed in a more shallow, superficial way. That is, we found no differences across the reading mediums with respect to strategic text processing or text comprehension. These results may suggest that there are boundaries to the shallowing hypothesis that are related to tasks, individual differences, and reading contexts. Such potential boundaries are discussed in light of the current findings, and suggestions for future research to clarify those boundaries are offered. (PsycInfo Database Record (c) 2021 APA, all rights reserved)",5‐College / university; Cognitive; Cognitive Processes; comprehension; Comprehension (General); Digital/media literacy; Experimental/Quasi‐experimental; No terms assigned; Reading strategies; Theoretical perspectives,"Latini, Natalia; Bråten, Ivar",2021.0,10.1002/rrq.418,0,215
216,iSTART2: Improvements for efficiency and effectiveness,"iSTART (interactive strategy training for active reading and thinking) is a Web-based reading strategy trainer that develops students' ability to self-explain difficult text as a means to improving reading comprehension. Its curriculum consists of modules presented interactively by pedagogical agents: an introduction to the basics of using reading strategies in the context of self-explanation, a demonstration of self-explanation, and a practice module in which the trainee generates self-explanations with feedback on the quality of reading strategies contained in the self-explanations. We discuss the objectives that guided the development of the second version of iSTART toward the goals of increased efficiency for the experimenters and effectiveness in the training. The more pedagogically challenging high school audience is accommodated by (1) a new introduction that increases interactivity, (2) a new demonstration with more and better focused scaffolding, and (3) a new practice module that provides improved feedback and 1s a less intense but more extended regimen. Version 2 also benefits experimenters, who can set up and evaluate experiments with less time and effort, because pre- and posttesting has been fully computerized and the process of preparing a text for the practice module has been reduced from more than 1 person-week to about an hour's time. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",Adolescent; Adult; comprehension; Computer Applications; Computer-Assisted Instruction; Humans; interactive strategy; Internet; iSTART; problem solving; Programmed Instruction as Topic; Reading; reading comprehension; reading development; Reading Education; second version development; self explanation; self-explained text; Self-Expression; Software Design; Thinking; Training; User-Computer Interface; Web-based,"Levinstein, Irwin B.; Boonthum, Chutima; Pillarisetti, Srinivasa P.; Bell, Courtney; McNamara, Danielle S.",2007.0,10.3758/BF03193151,0,216
217,Test-taking skills of high school students with and without learning disabilities,"This study assessed the test-taking skills of 776 high school students, 35 of whom were diagnosed with learning disabilities (LD). Students completed a computerized battery of timed reading tests as well as scales that assess test anxiety and test-taking perceptions. Students with LD obtained lower scores than the nondisabled group on all of the reading tasks (speed, comprehension, vocabulary, and decoding), spent more time reviewing comprehension questions, and were less active in looking for answers in the passages. Both groups favored the same comprehension strategy of reading the entire passage and then answering questions. The groups did not differ in their levels of test anxiety or confidence in taking tests under timed conditions. Vocabulary score best discriminated between groups and best predicted reading comprehension performance, suggesting a potential target for intervention. (PsycINFO Database Record (c) 2017 APA, all rights reserved)",High School Students; learning disabilities; reading comprehension; Special Education Students; Test Taking; test-taking skills,"Lewandowski, Lawrence J.; Berger, Cassie; Lovett, Benjamin J.; Gordon, Michael",2016.0,10.1177/0734282915622854,0,217
218,"""E-Book Flood"" for Changing EFL Learners' Reading Attitudes","This paper was intended to investigate the effects of using e-books (or texts with multimedia support) in an ERP (extensive reading program) on EFL (English as a foreign language) learners' attitudes toward reading in English. In a junior high school in northern Taiwan, 109 students from 3 intact classes were recruited in the 10-week ERP of e-books. Each class was introduced to a list of 140 selected e-books for the reading program; each student was then encouraged to read e-books after school, with the target of reading 4 e-books every week. The degree of changes in reading attitudes was assessed by using the reading attitudes scale (Stokmans, 1999) before and after the e-book ERP. In addition, the teacher's class notes of the students' reading behaviors and reactions as well as their spontaneous oral or written feedback were analyzed to be triangulated with the quantitative data. The results showed that the e-books had positive effects on the students' attitudinal changes in all dimensions of reading attitudes, namely, utility, development, enjoyment and escape, as well as in all the cognitive, affective and conative components. The results also showed that the features of the e-books, especially oral reading, highlighting, animations and music/sound effects, were considered important to change their attitudes. The implementation of interaction and learner control in the e-books guaranteed positive attitudinal changes as well. (Contains 1 table.) [This paper was presented in the 17th International Conference on Computers in Education (ICCE), December 2, 2009, in Hong Kong and 1d in the proceedings (pp. 769-776).]",Acoustics; Animation; Attitude Change; Books; Electronic Publishing; English (Second Language); Feedback (Response); Foreign Countries; Junior High Schools; Measures (Individuals); Music; Oral Reading; reading attitudes; reading instruction; Reading Programs; Second Language Learning; Student Attitudes; Taiwan,"Lin, Chih-Cheng",2010.0,,0,218
219,Intermediate Greek EFL Learners' Attitudes to On-Line Teaching Practices: A Blended Task-Based English Language Learning Approach,"This paper reports on a one-year longitudinal study that adopted a blended teaching approach based on designing and implementing an online EFL course to be used by Greek students aged 13-14 years old along their more traditional face-to-face lessons. The reason for creating a more dynamic learning environment aligned with the rest of the curriculum was to increase EFL learners' engagement and motivation through their exposure to authentic online material and participation in a variety of reading, writing, speaking and listening tasks. Data analysis of pre- and post-achievement tests on English language reading comprehension performance along with students' Computer-Assisted Language Learning (CALL) attitude questionnaire showed that participants generally had a positive attitude toward CALL. At the same time, open online access technologies gave them the opportunity to further develop their EFL reading comprehension skills. The paper concludes by highlighting the fact that online class components were not designed to fit the online tools into a task-based EFL lesson, but rather served the learning objectives of the actual lesson based on a blended teaching approach",blended learning; Early Adolescents; educational technology; English (Second Language); Foreign Countries; Greece (Athens); Junior High School Students; Longitudinal Studies; Online Courses; Pretests Posttests; Questionnaires; reading comprehension; Second Language Instruction; Statistical Analysis; Student Attitudes; Teaching Methods; Technology Uses in Education,"Liontou, Trisevgeni",2015.0,,0,219
220,Effects of a computer-assisted concept mapping learning strategy on EFL college students’ English reading comprehension,"The purpose of this research was to investigate the effects of a computer-assisted concept mapping learning strategy on EFL college learners’ English reading comprehension. The research questions were: (1) what was the influence of the computer-assisted concept mapping learning strategy on different learners’ English reading comprehension? (2) did the computer-assisted concept mapping learning strategy affect learners’ use of other English reading strategies? One hundred ninety-four freshmen who were enrolled in the English course were divided into low-level and high-level groups according to their English proficiency. A computer-assisted concept mapping learning strategy was introduced to the learners in the experimental class to improve their reading ability. Through two-way ANOVA analysis, it was found that the computer-assisted concept mapping learning strategy had greater reading benefit for the low-level group than for the high-level group. In addition, the results of independent sample t-test analysis indicated that the computer-assisted concept mapping learning strategy enhanced learners’ use of other English reading strategies–listing, enforcing, and reviewing. (PsycINFO Database Record (c) 2017 APA, all rights reserved)",College Students; comprehension; Computer Assisted Instruction; computer assisted instructions; English reading comprehension; Learning Strategies; reading comprehension,"Liu, Pei-Lin; Chen, Chiu-Jung; Chang, Yu-Ju",2010.0,10.1016/j.compedu.2009.08.027,0,220
221,Formative Feedback to Transfer Self-Regulation of Task-Oriented Reading Strategies,"The study 1s two experiments to analyse the effects of automatic formative feedback designed to promote the transfer of self-regulation of strategic decisions in task-oriented reading (e.g. answering questions from an available text). Secondary-school students read and answered multiple-choice comprehension questions from two texts having them available while receiving consistent feedback about their performance and strategic decisions. Then, they read a different text and answered questions also with the text available, but receiving no feedback. In Experiment 1, we tested two feedback procedures that differed in task conditions and the feedback information associated to these conditions. The most effective was a procedure that forced students to select relevant text information to answer each question and provided accurate feedback based on that selection. Experiment 2 was designed to disentangle the role played by the selection task from that played by the feedback provided. We found that the two components contribute to transfer the self-regulation strategies, although each one has a specific role for different strategies. Theoretical and practical implications of the studies are discussed.",Experiments; Feedback (Response); Formative Evaluation; Multiple Choice Tests; Reader Text Relationship; Reading; reading comprehension; reading instruction; Reading strategies; Secondary School Students; Self Control,"Llorens, A. C.; Vidal-Abarca, E.; Cerdán, R.",2016.0,,0,221
222,Comparing Foreign Language Learners' Use of Online Glossing Programs,"This study furthers research in three crucial related areas: (1) comparing various online glossing and vocabulary learning tools; (2) language teaching and learning using a more natural bilingualized approach to developing online reading skills in a second or foreign language; and (3) comparing the relative level of enjoyment and effectiveness students experience when using various CALL programs. This paper applies recent insights into vocabulary learning behaviors and functions online and investigates whether teachers can help learners increase their use of online glosses to improve their vocabulary learning by giving them automatic mouse-over instant glosses versus optional, clickable, mechanical access. The authors compare Japanese college students' actual use of three types of glossing when reading similar texts online. The findings suggest that an expanded glossing system that helps encourage deeper lexical processing by providing automatic, archivable glosses would be superior for digital vocabulary learning because it can simultaneously offer better monitoring and more motivation vis-à-vis online word learning.",Bilingualism; College Students; Comparative Analysis; Computer Assisted Instruction; English (Second Language); Foreign Countries; Japan (Tokyo); Language Processing; learning motivation; Pretests Posttests; Questionnaires; reading comprehension; Reading Processes; Reading strategies; Scores; Second Language Instruction; Second Language Learning; Student Motivation; Teaching Methods; Undergraduate Students; Vocabulary Development; Web Sites,"Loucky, John Paul; Tuzi, Frank",2010.0,,0,222
223,The efficacy of corrective feedback and target form enhancement in promoting acquisition of the a/au/en/aux distinction in L2 French,"Despite popular theoretical arguments against the usefulness of explicit knowledge in the development of linguistic competence (cf. Krashen, 1982; Schwartz, 1993), empirical studies have suggested that comprehensible input alone may be insufficient in fostering target-like L2 production skills (Swain, 1985; Hammerly, 1987; Klein & Perdue, 1997). As such, many SLA researchers (e.g., Long, 1991; 1996; 2007; Spada, 1997; Lyster, 1998; 2001; 2004) now advocate teacher use of negative feedback during communicative activities to promote learner noticing of errors and internalization of correct forms; yet the efficacy of this practice remains questionable as it not only entails the provision of additional input but generally enhances otherwise non-salient linguistic features as well (Leeman, 2003). Moreover, these potentially confounding variables may be particularly problematic with regard to the acquisition of grammatical structures bearing little informational content such as the a/au/en/aux distinction before French toponyms. In a controlled experiment with a pretest-posttest-delayed posttest design, all French 102 students at the University of Arizona in Fall 2006 were randomly assigned to an interactive, computer-based reading lesson featuring either typographically enhanced or unenhanced target forms and one of four types of corrective feedback: meaning-focused, implicit form-focused, simple explicit form-focused, or explicit form-focused with rule explanation. Statistical analyses of the results on both the short-term and long-term linguistic outcome measures showed continuous improvement in target structure accuracy for learners in all treatment conditions. However, there was no significant advantage for any of the investigated feedback types, nor for target form enhancement, and no interaction between these two variables. This study assessed learners' pre-treatment performance on the target structures but not their explicit prior knowledge of them. Thus, it is possible that a fine-tuning of the latter through exposure to comprehensible input reduced the magnitude of the learning effects, especially given the proximity of the target prepositions to their objects. Nevertheless, these findings suggest that neither highlighting nor repeated correction and explanation of these particular grammatical items yields any additional benefit and that instructional efforts may better be focused on maximizing beginning learners' opportunities to process authentic language through meaningful activities. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",acquisition promotion; arguments; Competence; corrective feedback; Feedback; knowledge level; linguistic competence; Linguistics; target form enhancement,"Lyddon, Paul A.",2007.0,,0,223
224,"Distant-supervised algorithms with applications to text mining, product search, and scholarly networks","In recent times, data has become the lifeblood of pretty much all businesses. As such, the real-world impact of data-driven machine learning has grown in leaps and bounds. It has set up itself as a standard tool for organizations to draw insights from the data at scale, and hence, to enhance their profits. However, one of the key-bottlenecks in deploying machine learning models in practice is the unavailability of labeled training data. The manually-labeled training sets are expensive and it can be a tedious exercise to create them. Besides, they cannot be practically reused for new objectives, if the underlying distribution of data changes with time. As such, distant-supervision provides a solution to using expensive hand-labeled datasets, which means leveraging alternative sources of weak-supervision. In this thesis, we identify and provide solutions to some of the challenges that can benefit from distant-supervised approaches. First, we present a distant-supervised approach to accurately and efficiently estimate a vector representation for each sense of the multi-sense words. Second, we present approaches for distant-supervised text-segmentation and annotation, which is the task of associating individual parts in a multilabel document with their most appropriate class labels. Third, we present approaches for query understanding in product search. Specifically, we developed distant-supervised solutions to three challenges in query understanding: (i) when multiple terms are present in a query, determining the relevant terms that are representative of the query's product intent, (ii) vocabulary gap between the terms in the query and the product's description, and (iii) annotating individual terms in a query with the corresponding intended product characteristics (product type, brand, gender, size, color, etc.). Fourth, we present approaches to estimate content-aware bibliometrics to accurately quantitatively measure the scholarly impact of a publication. Our proposed metric assigns content-aware weights to the edges of a citation network, that quantify the extent to which the cited-node informs the citing-node. Consequently, this weighted network can be used to derive impact metrics for the various involved entities, like the publications, authors, etc. (PsycInfo Database Record (c) 2021 APA, all rights reserved)",Algorithms; Attribution; Bibliometrics; Credit attribution; Distant supervision; e-commerce; Electronic Commerce; Machine Learning; Product Design; Query understanding; reading comprehension; Text mining; Training,"Manchanda, Saurav",2021.0,,0,224
225,Fluency Transfer: Differential Gains in Reading Speed and Accuracy Following Isolated Word and Context Training,"While fluent reading is recognized as a primary goal of educational instruction, the methods that best promote the development of fluency remain unclear. Two experiments are reported that examined increases in reading fluency of a novel passage following two types of training. In the context training condition, children learned to read a set of target words in a story context, while in the isolated word training condition, fluency with a target word set was gained from a computerized word naming game. Transfer of fluency to reading these words in a new context was then measured by gains in reading speed, accuracy, and comprehension of a novel story. Results indicated that young readers showed speed benefits on transfer stories following both context and isolated word training, but the increases were larger following context training.",Computer Assisted Instruction; reading comprehension; Reading Fluency; reading instruction; Reading Rate; Reading strategies; Teaching Methods; Transfer of Training; Vocabulary Development,"Martin-Chang, Sandra Lyn; Levy, Betty Ann",2005.0,,0,225
226,Collaborative Strategic Reading on Multi-Touch and Multi-User Digital Tabletop Displays,"This paper is part of a work-in-progress that reports on the design, development, and evaluation of a Digital Collaborative Strategic Reading (DCSR) application with regard to its effectiveness in improving English as a second language (ESL) reading comprehension. The DCSR application allows users to read collaboratively on multitouch and multi-user digital tabletop displays that support both face-to-face and computerbased interaction. The application is designed to provide systematic instruction on tabletop computers using four main comprehension strategies that form the Collaborative Strategic Reading (CSR) instructional approach. The paper addresses one main research question: ""How does the use of the tabletop-based reading application (DCSR) affect learners' reading processes and outcomes?"", and the following sub-questions: (1) What is the impact of the tabletop-based reading system on learners' reading scores with regard to the reading assessments? (2) How do learners collaboratively construct meaning on the tabletop? To answer these research questions, the subjects used the DCSR application on tabletop computers in groups of four, once a week for 5 weeks. Data were collected and analysed using both qualitative and quantitative methods. Each reading session was preceded by a cloze test and followed by two types of assessment: a written recall test and a cloze test; both tests were designed to reflect the students' comprehension of the reading passages. The paper will report on the design of the software and the administration of the study, but will focus on the analysis of the data from the different sources, and present insights into the nature of collaborative reading using the DCSR application on a tabletop computer. [For the complete volume, see ED574893.]",blended learning; Cloze Procedure; Computer Assisted Instruction; Computer Oriented Programs; computer software; Cooperative Learning; Electronic Learning; English (Second Language); English language learners; Foreign Countries; Foreign Students; Mixed Methods Research; reading comprehension; Reading strategies; Reading Tests; Recall (Psychology); Scores; Second Language Instruction; United Kingdom,"Maslamani, Jaber Ali; Windeatt, Scott; Olivier, Patrick; Heslop, Phil; Kharrufa, Ahmed; Shearer, John; Balaam, Madeline",2012.0,,0,226
227,"Nonadherence to outpatient appointments and early dropout from depression treatment: Differences in beliefs among no-shows, early dropouts, and adherers","The use of assistive technology is rarely supported by instructors in the developmental reading classroom at the Guam Community College even though research studies have suggested that web-based reading programs will increase students' vocabulary and comprehension skills. Large numbers of incoming students at the College are often academically under-prepared. Their inability to pass the entrance exam places them in the developmental reading class. Insufficient vocabulary knowledge, poor reading comprehension skills, lack of reading motivation, and different learning styles will also hinder their abilities to pass the developmental reading course. The purpose of this quantitative, quasi-experimental and correlational study will explore the relationship between the amounts of online reading practice, reading motivation, individual learning styles, and student pass rate in the developmental reading class. In addition, the study will analyze the difference in reading comprehension skills, vocabulary knowledge, reading motivation, and individual learning styles between the experimental (computer-assisted teaching strategy) and control groups. Changes between pre- and post- vocabulary and reading comprehension test scores in the experimental group will be examined as well since computer-assisted language learning is believed to facilitate reading comprehension and promote vocabulary development, motivate low-performing students, and support individual learning styles. Furthermore, the study will allow reading instructors to investigate the idea that the use of computer-assisted teaching approach might strengthen students' meta-cognitive strategies for comprehending reading passages and augment other areas in their reading skills development. Finally, this quasi-experimental nonequivalent design study will comprise 39 developmental reading students of ethnic background primarily from the FSM, the Philippines, Guam, and Asia. (PsycINFO Database Record (c) 2018 APA, all rights reserved)",depression treatment; early dropout; Major Depression; nonadherence; outpatient appointments; Outpatient Treatment; Treatment Compliance; Treatment Dropouts,"Mathew, Abraham",2018.0,,0,227
228,Print and digital texts: Evaluating the differences in reading comprehension strategies,"Concerns about the reading comprehension skills of students in the United States have been raised partly because of the introduction of digital products into their lives and the classroom setting. The Arizona Instrument to Measure Standards results from 2013 that were provided by the Arizona Department of Education indicated that reading scores drop from 1 point up to 30 points in Grade 8. The purpose of this study was to examine the effects of technology on reading comprehension to determine whether there needs to be a change in how reading comprehension is taught. A quantitative, correlational method was used with a sample of Grade 8 students in a school in Maricopa County, AZ. Students were given a pretest and then divided randomly into two groups. One group read a text in print format, and the other read a text in digital format. Both groups were taught reading comprehension using the reciprocal teaching method. All students were then given a posttest. The Mann-Whitney test performed to analyze the collected data for the research question did not provide evidence of a significant relationship between reading medium (print vs. digital) and reading comprehension. The mean data for the group using digital text declined, showing a net loss of -0.58; the mean data for the group using print text showed a net loss of -6.56. The Spearman-Rho correlation (rs) evaluated the strength of the relationship between groups, and the Mann-Whitney z score measured differences between the two groups. Pretest scores and reading comprehension of print and digital text were not significantly related (r s = .06, p = .78). Posttest and comprehension scores between the print and digital formats also were not significantly related (rs = .19, p = .39). (PsycINFO Database Record (c) 2017 APA, all rights reserved)",classroom settings; classrooms; digital texts; print texts; Printed Communications Media; reading comprehension; reading comprehension strategies,"Maynard, Stephanie Elizabeth",2017.0,,0,228
229,The Effects of Using Audience Response Systems Incorporating Student-Generated Questions on EFL Students' Reading Comprehension,"While Audience Response System (ARS) such as Kahoot! can promote learner self-regulation and enhance comprehension by engaging cognitive processing on multiple levels, learning behavior in questioning with ARS was understudied. The present study explores the use of Kahoot! with student-generated questioning, to report the effect on students' reading comprehension. This study involved two intact sixth grade elementary school classes, with a total of 48 students which were divided into an experimental group and a control group. All students first took the simulated GEPT (General English Proficiency Test)-Kids reading test as a pre-test. Each team was assigned a story commensurate with their reading level by the instructor. The experimental group used Kahoot! as an ARS to generate questions, while the control group presented their questions by PowerPoint. The data were analyzed in terms of the students' pre-test and post-test GEPT-Kids scores, and the worksheets. The results indicated that although little significant improvement was recorded from the GEPT scores, the quality of the questions generated by the group using Kahoot! increased at a greater rate over time compared to the control group. The question-generation process showed that the Kahoot! group indicated a higher level of engagement and collaboration and also stimulated an active learning environment.",Active Learning; Audience Response Systems; Children; Computer Assisted Testing; Elementary School Students; English (Second Language); Grade 6; instructional effectiveness; Learner Engagement; Questioning Techniques; reading comprehension; Second Language Instruction; Second Language Learning,"Mays, Benjamin R.; Yeh, Hui-Chin; Chen, Nian-Shing",2020.0,,0,229
230,Personalized Learning in iSTART: Past Modifications and Future Design,"Computer-based learning environments (CBLEs) provide unprecedented opportunities for personalized learning at scale. One such system, iSTART (Interactive Strategy Training for Active Reading and Thinking) is an adaptive, game-based tutoring system for reading comprehension. This paper describes how efforts to increase personalized learning have improved the system. It also provides results of a recent implementation of an adaptive logic that increases or decreases text difficulty based on students' performance rather than presenting texts randomly. High school students who received adaptive text selection showed increased sense of learning. Adaptive text selection also resulted in greater pre-training to post-training comprehension test gains, especially for less-skilled readers. The findings demonstrate that system-driven, just-in-time support consistent with the goals of personalized learning benefit the efficacy of computer-based learning environments. [For the corresponding grantee submission, see ED605677.]",Computer Assisted Instruction; Difficulty Level; educational technology; Game Based Learning; Gates MacGinitie Reading Tests; High School Students; Individualized Instruction; Program Effectiveness; reading comprehension; reading instruction; Reading Material Selection; Reading Programs; Reading strategies; Reading Tests; Student Attitudes; Student Motivation; Technology Uses in Education; Tutoring,"McCarthy, Kathryn S.; Watanabe, Micah; Dai, Jianmin; McNamara, Danielle S.",2020.0,,0,230
231,A comparison of adolescents' digital and print reading experiences: Does mode matter?,"The purpose of this mixed-methods research study was to investigate the comprehension and motivation of 36, sixth-grade students reading moderately challenging text under two conditions: Nook or book. Using a Sequential Explanatory Design model, quantitative data were collected prior to qualitative data collection (Creswell & Plano Clark, 2011). A Matched Pairs Design model (Hinkle, Wiersma, & Jurs, 2003) was employed for the quantitative portion of the study with 18 participants randomly assigned to the Nook group and 18 participants randomly assigned to the book group. Nook group participants were instructed to use the following electronic features during reading: highlighting, note taking, and dictionary usage. The book group participants received instruction for using actual highlighters, sticky notes, and dictionaries during reading. Participants read and responded to Sounder (Armstrong, 1969) in either a traditional or digital (Nook) format. Quantitative data 1d scores on a reading motivation survey and summative comprehension test. Qualitative data 1d students' journal entries, researcher's field notes, and participants' verbal responses to interview questions. Results indicate the Nook group achieved higher overall comprehension scores with statistically significant higher inferential comprehension scores than the book group. Nook group participants also read approximately 3 minutes longer per day, chose a free-write response option (as opposed to responding to researcher-constructed writing prompts), and cited text more frequently in journal responses than book group participants. Findings suggest that engaging students in reading digital text and teaching them to use the technology's facilitative features has the potential to improve student's reading comprehension of moderately challenging text. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",comprehension; digital reading; motivation; new literacies; Qualitative Methods; Reading; Reading Ability,"McCrea-Andrews, Heather J.",2015.0,,0,231
232,The Condition of Education 2017. NCES 2017-144,"""The Condition of Education 2017"" is a congressionally mandated annual report summarizing the latest data on education in the United States. This report is designed to help policymakers and the public monitor educational progress. This year's report 1s 50 indicators on topics ranging from prekindergarten through postsecondary education, as well as labor force outcomes and international comparisons. ""The Condition"" 1s an ""At a Glance"" section, which allows readers to quickly make comparisons within and across indicators, and a ""Highlights"" section, which captures a key finding or set of findings from each indicator. The report contains a ""Reader's Guide,"" a ""Glossary,"" and a ""Guide to Data Sources"" that provide additional information to help place the indicators in context. In addition, each indicator references the data tables that were used to produce the indicator, most of which are in the ""Digest of Education Statistics."" In addition to the regularly updated annual indicators, this year's report highlights innovative data collections and analyses from across the Center: (1) The first spotlight indicator examines the relationship between student risk factors at kindergarten entry (poverty and low parent educational attainment) and academic achievement in early elementary school; (2) The second spotlight indicator draws on administrative data from the Center's EDFacts data collection and finds that 2.5 percent of students in U.S. public elementary and secondary schools were reported as homeless in 2014-15; (3) The third spotlight indicator draws on longitudinal data from the Beginning Postsecondary Students Study to examine the rates at which first-time college students persist toward completion of a degree or certificate; and (4) The fourth spotlight indicator examines how disability rates for U.S. adults vary by educational attainment, finding that 16 percent of 25- to 64-year-olds who had not completed high school had one or more disabilities in 2015, compared to 4 percent of those who had completed a bachelor's degree and 3 percent of those who had completed a master's or higher degree. In addition, two indicators provide insights from the Center's recent work on technology in education. The first previews key findings from the Center's upcoming report, ""Student Access to Digital Learning Resources Outside of the Classroom."" The second presents findings from the National Assessment of Educational Progress's 8th-grade Technology and Engineering Literacy (TEL) assessment. [For the 2016 report: ""The Condition of Education 2016. NCES 2016-144,"" see ED565888.]",Academic Degrees; Academic Persistence; Access to Computers; Achievement Tests; ACT Assessment; Adults; African American Students; Age; Age Groups; Asian Americans; Attendance; Bullying; Charter Schools; College Entrance Examinations; College Faculty; College Students; Comparative Analysis; Crime; Disabilities; Distance Education; Dropout Rate; Educational Attainment; Educational Environment; Educational Finance; Educational Indicators; Educational Legislation; Elementary School Students; Elementary Secondary Education; Employment Level; Engineering; English language learners; Enrollment; Enrollment Rate; Ethnicity; Expenditures; Family Characteristics; Family Structure; Federal Legislation; Foreign Countries; Full Time Equivalency; gender differences; Grade 12; Grade 4; Grade 8; Graduate Students; Graduation Rate; High School Graduates; High Schools; Hispanic Americans; Homeless People; Income; Individuals with Disabilities Education Act; Institutional Characteristics; Intellectual Disciplines; International Assessment; Internet; Kindergarten; Low Income Students; Mathematics Achievement; Mathematics Tests; Minority Group Students; National Assessment of Educational Progress; National Competency Tests; Native Language; Out of School Youth; Outcomes of Education; Parent Background; Place of Residence; Postsecondary Education; Poverty; Preschool Children; Preschool Education; Private Schools; Program for International Student Assessment; Public Schools; Race; Racial Composition; Reading Achievement; Risk; SAT (College Admission Test); School Demography; School Holding Power; School Location; School Safety; Science Achievement; Science Tests; Secondary School Students; Student Characteristics; Student Costs; Student Financial Aid; Student Loan Programs; Teacher Characteristics; Teacher Student Ratio; technology; Trends in International Mathematics and Science Study; Two Year Colleges; Undergraduate Students; Unemployment; United States; Victims; White Students; Young Adults,"McFarland, Joel; Hussar, Bill; Brey, Cristobal; Snyder, Tom; Wang, Xiaolei; Wilkinson-Flicker, Sidney; Gebrekristos, Semhar; Zhang, Jijun; Rathbun, Amy; Barmer, Amy; Bullock Mann, Farrah; Hinz, Serena; National Center for Education Statistics; American Institutes for Research",2017.0,,0,232
