X,title,abstract,authors,Included,doi,ID
1001,An unscathed past in the face of death: Mortality salience reduces individuals' regrets,"Folk wisdom and popular literature hold that, in the face of death, individuals tend to regret things in their lives that they have done or failed to do. Terror Management Theory ({TMT}), in contrast, allows for the prediction that individuals who are confronted with death try to minimize the experience of regret in order to retain a positive self-esteem. Three experiments put these competing perspectives to test. Drawing on {TMT}, we hypothesized and found that participants primed with their own death regret fewer things than control-group participants. This pattern of results cannot be attributed to differing types of regrets (Study 1). Furthermore, we provide evidence suggesting that the effect is not purely a product of cognitive mechanisms such as differing levels of construal (Study 2), cognitive contrast, or deficits (Study 3). Rather, the reported results are best explained in terms of a motivational coping mechanism: When death is salient, individuals strive to bolster as well as protect their self-esteem and accordingly try to minimize the experience of regret. The results add to our conceptual understanding of regret and {TMT}, and suggest that a multitude of lifestyle guidebooks need updating. ({PsycINFO} Database Record (c) 2017 {APA}, all rights reserved)","Rudert, Selma Carolin and Reutner, Leonie and Walker, Mirella and Greifeneder, Rainer",0,,1000
1002,The dynamics of animal similarity and cultural worldview defense,"According to Terror Management Theory ({TMT}; Greenberg, Pyszczynski, \& Solomon, 1986) a key function of cultural worldviews is facilitating people's belief that they are different from animals and therefore more than physical creatures fated to obliteration upon death. We sought to investigate the relationship between peoples' perceived similarity to animals ({PSA}) and their investment in their ingroup cultural-worldviews, creativity and personal achievement, as ways of managing their awareness of death. We focused on four central hypotheses: (1) high faith in cultural worldviews should reduce {PSA}; (2) people who view themselves less similar to animals (low-{PSA}) should be more invested in their cultural worldview, especially after death primes; (3) people who view themselves as more similar to animals (high-{PSA}), should invest more in personal achievement and creativity as a terror management strategy and (4) be more prone to experience anxiety, particularly after a threat to their creativity. Supporting Hypotheses 1 and 2 we found that: validation of cultural worldviews reduces {PSA} (Study 1); low-{PSA} individuals cared more about their ingroup identity and worldviews and perceived other cultures as more different (Studies 2a-2b); after death primes low-{PSA} individuals defended their groups' cultural worldview more (Studies 3-4), and liked people from other cultures less (Studies 5-6). Hypothesis 3 was partially supported: {PSA} was positively correlated to importance of creativity, openness and performance on a creativity task (Studies 7, 9 and 10), but it was not correlated with self-reported or projected need for achievement (Studies 7 and 8), or with creative story writing (Studies 8). Hypothesis 4 was also partially supported: {PSA} was positively related to trait-anxiety (Study 9), and to levels of death thought accessibility (Study 10), and high-{PSA} individuals experienced more anxiety after receiving negative feedback about their creativity (Study 10). The implications these findings to the field of social psychology are discussed. ({PsycINFO} Database Record (c) 2017 {APA}, all rights reserved)","Lifshin, Uri",1,,1001
1003,Improving the efficacy of appearance-based sun exposure interventions with the terror management health model,"The terror management health model ({TMHM}) suggests that when thoughts of death are accessible people become increasingly motivated to bolster their self-esteem relative to their health, because doing so offers psychological protection against mortality concerns. Two studies examined sun protection intentions as a function of mortality reminders and an appearance-based intervention. In Study 1, participants given a sun protection message that primed mortality and shown a {UV}-filtered photo of their face reported greater intentions to use sun protection on their face, and took more sunscreen samples than participants shown a regular photo of their face. In Study 2, reminders of mortality increased participants’ intentions to use facial sun protection when the {UV} photo was specifically framed as revealing appearance consequences of tanning, compared to when the photo was framed as revealing health consequences or when no photo was shown. These findings extend the {TMHM}, and provide preliminary evidence that appearance-based tanning interventions have a greater influence on sun protection intentions under conditions that prime thoughts of death. We discuss implications of the findings, and highlight the need for additional research examining the applicability to long-term tanning behaviour. ({PsycINFO} Database Record (c) 2016 {APA}, all rights reserved)","Morris, Kasey Lynn and Cooper, Douglas P. and Goldenberg, Jamie L. and Arndt, Jamie and Gibbons, Frederick X.",1,,1002
1004,The Benefits of a 'Sidelong' Approach to Self-Esteem Need Satisfaction: Comment on Crocker and Park (2004),"J. Crocker and L. E. Park (2004) have achieved an admirable integration of the self-esteem literature with their claim that self-esteem is better conceived of as a dynamic human striving, rather than as a passive state or personality characteristic. However, the costs of self-esteem striving may be overstated--these costs may arise only in certain constrained cases. Also, although Crocker and Park suggested that self-esteem is not a true psychological need, there is evidence that humans in all cultures need to feel a positive sense of self-worth (K. M. Sheldon, in press). Problems may arise only when people strive too directly for this feeling, rather than deriving it as a natural concomitant of non-self-focused goals. A 'sidelong' approach to self-esteem need satisfaction is advocated in this commentary. ({PsycInfo} Database Record (c) 2020 {APA}, all rights reserved)","Sheldon, Kennon M.",0,,1003
1005,It's the thought that counts: The role of hostile cognition in shaping aggressive responses to social exclusion,"Prior research has confirmed a casual path between social rejection and aggression, but there has been no clear explanation of why social rejection causes aggression. A series of experiments tested the hypothesis that social exclusion increases the inclination to perceive neutral information as hostile, which has implications for aggression. Compared to accepted and control participants, socially excluded participants were more likely to rate aggressive and ambiguous words as similar (Experiment 1a), to complete word fragments with aggressive words (Experiment 1b), and to rate the ambiguous actions of another person as hostile (Experiments 2-4). This hostile cognitive bias among excluded people was related to their aggressive treatment of others who were not involved in the exclusion experience (Experiments 2 and 3) and others with whom participants had no previous contact (Experiment 4). These findings provide a first step in resolving the mystery of why social exclusion produces aggression. ({PsycInfo} Database Record (c) 2020 {APA}, all rights reserved)","{DeWall}, C. Nathan and Twenge, Jean M. and Gitter, Seth A. and Baumeister, Roy F.",0,,1004
1006,Adaptive memory: Thinking about function,"Rating the relevance of words for the imagined situation of being stranded in the grasslands without survival material leads to exceptionally good memory for these words. This survival processing effect has received much attention because it promises to elucidate the evolutionary foundations of memory. However, the proximate mechanisms of the survival processing effect have to be identified before informed speculations about its adaptive function are possible. Here, we test and contrast 2 promising accounts of the survival processing effect. According to the 1st account, the effect is the consequence of the prioritized processing of threat-related information. According to the 2nd account, thinking about the relevance of items for survival stimulates thinking about object function, which is a particularly elaborate form of encoding. Experiment 1 showed that the emotional properties of the survival scenario, as manipulated by the negative or positive framing of the scenario, did not influence recall. A focus on threat at encoding led to worse recall than a focus on function. The latter finding was replicated in Experiment 2, which further showed that focusing on threat did not lead to a memory advantage over a pleasantness control condition. The beneficial effect of inducing a functional focus at encoding even surpasses that of the standard survival processing instruction. Together, the results support the theory that thinking about function is an important component of the survival processing effect. ({PsycInfo} Database Record (c) 2020 {APA}, all rights reserved)","Bell, Raoul and Röer, Jan P. and Buchner, Axel",0,,1005
1007,Social identity and worldview validation: The effects of ingroup identity primes and mortality salience on value endorsement,"In this article, the authors report an investigation of the relationship between terror management and social identity processes by testing for the effects of social identity salience on worldview validation. Two studies, with distinct populations, were conducted to test the hypothesis that mortality salience would lead to worldview validation of values related to a salient social identity. In Study 1, reasonable support for this hypothesis was found with bicultural Aboriginal Australian participants (N=97). It was found that thoughts of death led participants to validate ingroup and reject outgroup values depending on the social identity that had been made salient. In Study 2, when their student and Australian identities were primed, respectively, Anglo-Australian students (N=119) validated values related to those identities, exclusively. The implications of the findings for identity-based worldview validation are discussed. ({PsycINFO} Database Record (c) 2016 {APA}, all rights reserved)","Halloran, Michael J. and Kashima, Emiko S.",1,,1006
1008,Mortality salience and worldview defense,"Research generated from Terror Management Theory has demonstrated that reminding participants of their eventual death increases self-esteem striving and worldview defense (Pyszczynski, Greenberg, Solomon, Arndt, \& Schimel, 2004). The hypothesis in the present study is that individuals higher in emotion dysregulation will engage in higher levels of worldview defense than those lower in emotion dysregulation. This hypothesis was based on the assumption that individuals high in emotion dysregulation will have a greater need to regulate their emotions by engaging in worldview defense after being asked to think about their own death than will non-emotionally dysregulated individuals. To test this hypothesis, 110 undergraduate participants were randomly assigned to a mortality salience or control condition. All participants completed the Differences in Emotion Regulation Scale ({DERS}). Level of worldview defense was measured by participants’ reactions to pro- vs. anti-American essays. The results were analyzed using a regression model, with {DERS} scores standardized and treated as a continuous measure. The overall regression model was not significant. The regression model was non-significant when condition was entered alone in the first step of the regression equation and remained non-significant when {DERS} scores were entered into the second step. Exploratory analyses examined the moderating role of neuroticism and extraversion; neither significantly moderated the relation between mortality salience and worldview defense. Possible reasons for a failure to achieve a main effect for condition, such as possible experimenter or sample characteristics, are explored. Possible reasons why emotion dysregulation did not moderate the association between mortality salience and worldview defense included failure to achieve a main effect of condition, the possibility that people high in emotion dysregulation 'checked-out' of the study when they began feeling emotional distress, or that emotion dysregulation is simply unrelated to worldview defense following mortality reminders. Future research could explore whether extraversion moderates the relation between mortality salience and worldview defense if and when a main effect of condition is present. ({PsycINFO} Database Record (c) 2016 {APA}, all rights reserved)","Merkey, Toni Brooke",1,,1007
1009,The malicious effects of existential threat on motivation to protect the natural environment and the role of environmental identity as a moderator,"Existential threat, which terror-management theory suggests is associated with greater psychological distance from nature and increased concern for the self, may erode human motivation to protect the natural environment. Environmentally relevant motivations and concerns include desires to protect humans (anthropocentric motivation and egoistic concern) and nature (biocentric motivation and biospheric concern). Experimentally induced mortality salience decreased biocentric but not anthropocentric motivation to protect the environment (Studies 1 and 2) as well as biospheric but not egoistic environmental concern (Study 2). However, moderator effects also suggest how environmentally protective motivations can be sustained despite existential threat. If people conceive of proenvironmental action as serving humans or if it relates to people’s identities, the malicious effects of existential threat on proenvironmental motivation can be eliminated. ({PsycINFO} Database Record (c) 2016 {APA}, all rights reserved)","Fritsche, Immo and Häfner, Katrin",1,,1008
1010,The effects of mortality salience and conceptual focus in {CISM} providers: Implications for mental health response to mass fatality disasters,"On the basis of terror management theory ({TMT}) and cognitive-experiential self-theory ({CEST}), research has demonstrated that when individuals are experientially (rather than rationally) focused, mortality salience ({MS}) can engender worldview defense in the form of increased in-group bias, increased favoritism toward others who uphold cultural values, and greater derogation of those who threaten them. The goal of the present study was to replicate previously observed effects of mortality salience on worldview defense in a sample of disaster responders, specifically Critical Incident Stress Management ({CISM}) providers, and to examine the potential moderating effect of conceptual mode (rational versus experiential) on these effects. Sixty-two participants at the International Critical Incident Stress Foundation's 2011 World Congress were selected for participation in the study. Subsequent manipulation checks revealed that neither manipulation (mortality salience: {MS} versus non-{MS} or conceptual mode: rational versus experiential) was effective. This failure is discussed in terms of the potentially mortality salient nature of conference proceedings that preceded data collection, the depletion of self-control resources required to maintain a rational focus on conference presentations, participants 'need to maintain their focus during future conference presentations, and profession-related practice effects that may have made it easier for some participants to maintain a rational focus. ({PsycINFO} Database Record (c) 2016 {APA}, all rights reserved)","Morrow, Hope E. and Haussmann, Robert",0,,1009
1011,Re-examining the relationship between mortality salience and prosocial behavior in Chinese context,"Given the mixed findings regarding the relationship between mortality salience ({MS}) and prosocial behavior, the present research retested how {MS} influences prosocial behaviors in Chinese culture. Results showed that although participants have different levels of death thought accessibility between an organ donation scenario and a general charity scenario, their willingness for prosocial behaviors were not significantly different between the two scenarios, indicating that under the influence of Chinese culture {MS} did not decrease prosocial behaviors. The findings point to the importance of uncovering the role of Chinese philosophy about death and life in shaping people’s positive death reflection. ({PsycINFO} Database Record (c) 2017 {APA}, all rights reserved)","Xiao, Qianguo and He, Weijie and Zhu, Yi",1,,1010
1012,Coda--After 'The end of the end of ideology',"Replies to comments by M. Glassman and D. Karno (see record [rid]2007-18356-016[/rid]) and R. K. Unger (see record [rid]2007-18356-017[/rid]), on the author's original article (see record [rid]2006-12925-001[/rid]) on ideology. J. T. Jost thanks Glassman and Karno for returning him to his philosophical roots. Glassman and Karno argued in favor of an 'instrumental pragmatist' approach to the study of ideology that emphasizes the strategic, purposive, goal-directed nature of political rhetoric and belief. He agrees that such an approach is helpful and empirically sound. He also agrees that ideological movements are often orchestrated by elites (e.g., party leaders) for strategic political purposes in a top-down manner. There are several other points, however, on which Glassman and Karno seem to misunderstand him. Regarding Unger's comments, Unger pointed out, quite correctly, that Jost said relatively little about the role of religious ideology in his discussion of ideological polarization in the United States. The ideological gulf between religious traditionalists and secular humanists has indeed been widening since 1980, and it corresponds strongly to right-left differences in political attitudes. Jost mentioned, somewhat cryptically, at the end of his article that 'similarly fruitful analyses could be undertaken with respect to religious and other belief systems,' and he is grateful for Unger's invitation to elaborate on this point. ({PsycINFO} Database Record (c) 2016 {APA}, all rights reserved)","Jost, John T.",0,,1011
1013,Emotional expression and the reduction of motivated cognitive bias: Evidence from cognitive dissonance and distancing from victims' paradigms,"Two experiments tested whether expression of emotions from which motivated cognitive biases presumably provide protection would reduce the extent of such biases. In Study 1, it was hypothesized that expressing any tension produced by writing a counterattitudinal essay would reduce the extent of dissonance-reducing attitude change. To test this hypothesis, Ss were induced to write an essay arguing for higher tuition. High-choice Ss were either encouraged to express their emotions, to suppress them, or to do neither. As expected, high-choice-express Ss exhibited the least attitude change. Study 2 tested the hypothesis that expressing fear of cancer would reduce the extent of defensive distancing from cancer patients, but expressing sympathy would not. Although control Ss clearly distanced from cancer patients, fear-expression Ss did not. Implications for understanding the role of affect in defense are discussed. ({PsycINFO} Database Record (c) 2016 {APA}, all rights reserved)","Pyszczynski, Tom and Greenberg, Jeff and Solomon, Sheldon and Sideris, John and Stubing, Mari Jo",0,,1012
1014,"Fear, hope, and the formation of specific intention in genocide - Emotions and mass atrocity: Philosophical and theoretical explorations.","Genocide is most often perpetrated against people who have no effective way to militarily resist. Genocidal policies are the institutionalization of two specific emotions, the author claims, namely fear and hope. Fearful beliefs about an alleged enemy legitimize the political regime as protector of the community against an existential threat, and justify the mass killing as a necessary act of self-defense. Through violence, leaders hope to bring about a better, more secure world. But the emotional complexity of the perpetrators does not stop here, the author contends, because fear is also felt to be shameful. No one wants to feel afraid and no one wants to be seen to be afraid; fear is humiliating and those who experience it tend to feel ashamed. So instead of acknowledging their fear and sense of vulnerability, the perpetrators construct a counter-narrative of invulnerable strength and superiority. Their genocidal policies enact a rejection of vulnerability and an attempt to establish their alleged superiority and strength through violent means. In this fashion, the author concludes, an emotional narrative of vulnerability and a desire for empowerment end in the most aggressive act one group can take against another. ({PsycInfo} Database Record (c) 2020 {APA}, all rights reserved)","Crawford, Neta C.",0,,1013
1015,The religious correlates of death anxiety: A systematic review and meta-analysis,"Various theories of religion hypothesize a connection between death anxiety and religiosity. In particular, Terror Management Theory’s worldview defence hypothesis predicts that death anxiety is lowest among very religious and irreligious individuals, and highest among uncertain individuals. Likewise, the supposition that death anxiety motivates religious belief, which in turn mitigates death anxiety, predicts that religiosity increases with death anxiety among non-believers, and that death anxiety decreases as religiosity increases among believers. In both cases, a curvilinear relationship—specifically, an inverted-U curve—is predicted. We extracted 202 effect sizes from 100 studies for an 'omnibus' religiosity meta-analysis, and six meta-analyses that examine particular dimensions of religiosity. We found high heterogeneity and a weak negative association between death anxiety and religiosity. A closer examination revealed that 10 of the 11 studies that directly tested for curvilinearity provided some support for an inverted-U pattern. The curvilinearity hypothesis cannot be ruled out, but more evidence—particularly on non-religious individuals, and in non-Western, non-Abrahamic contexts—is needed. ({PsycINFO} Database Record (c) 2018 {APA}, all rights reserved)","Jong, Jonathan and Ross, Robert and Philip, Tristan and Chang, Si-Hua and Simons, Naomi and Halberstadt, Jamin",0,,1014
1016,Death anxiety from quality of life and emotional impact of event: A case study of proximate earwitnesses of Dana air crash in Nigeria,"The study investigated the traumatic impact of the Dana 2012 plane crash in Lagos, Nigeria. Using a cross-sectional survey, the roles of quality of life ({QoL}) and impact of event were examined against death anxiety of the proximate inhabitants of the crash site. Result showed significant influence of {QoL} on death anxiety, with higher {QoL} participants manifesting higher levels of death anxiety. However, impact of the crash event and demographic indicators such as age, sex, pilot preference, and belief-in-life after death did not influence death anxiety of participants. It can be concluded from these results that the perception of higher {QoL} has a profound influence on death anxiety of people reminiscing mortality reminders no matter their age, sex, beliefs, and life preferences. It is recommended that anxious death-related experiences be prevented in all spheres of life in pursuit of safety and sound mental health of the people. ({PsycInfo} Database Record (c) 2020 {APA}, all rights reserved)","Ottu, Iboro Friday Akpan and Essien, Ekong Akpan and Lawal, Abiodun Musbau",0,,1015
1017,The two faces of age identity,"As people grow older they develop a sense of a dual age identity, referring to their age group and generation (Weiss \& Lang, 2009). Two studies (N₁ = 37, 60–85 years and N₂ = 104, 65–88 years of age) compared and contrasted older adults’ cognitive representations of two types of age cohort groups (age group vs. generation). Analyses reveal that age-group identity was more frequently associated with loss and decline, whereas generation identity was more frequently associated with positive characteristics and increased levels of agency. Findings also show that generation identity may—especially in later adulthood—serve as a means to compensate for loss. The self-protective function of the dual age identity and the dynamic and flexible nature of identification are further discussed. ({PsycInfo} Database Record (c) 2020 {APA}, all rights reserved)","Weiss, David and Lang, Frieder R.",0,,1016
1018,'They' are old but 'I' feel younger: Age-group dissociation as a self-protective strategy in old age,"Age becomes an important self-defining aspect particularly during advanced age. With increasing age, negative attributes related to age and aging become salient. Aging-related declines, losses, as well as the finitude of life seem to threaten older adults' sense of self. We hypothesize that older adults will try to avoid the negative consequences of their age group membership by distancing themselves from their age group. Study 1 (N = 544, 65\% women; 18–85 years of age) examined the role of age-group identification for self-conception and self-image (subjective age and future time perspective) across the life span. Results show that weakly identified older adults feel younger than their chronological age and report a more expanded future time perspective relative to their same-age counterparts. A second experiment (N = 68, 69\% women; 65–85 years of age) tested the impact of age stereotypes on older adults' level of age-group identification. Results suggest that older adults are more likely to psychologically dissociate themselves from their age group when negative age stereotypes are salient. Discussion focuses on (mal)adaptive consequences of age-group dissociation in later adulthood. ({PsycInfo} Database Record (c) 2020 {APA}, all rights reserved)","Weiss, David and Lang, Frieder R.",0,,1017
1019,Taxonomy of trauma and trauma assessment,"A review of the theory of trauma as a special case of stress response theory, two different classifications / taxonomies of traumas emerge. Each taxonomy describes a different dimension of the traumatic event. The first taxonomy, areas of individual functioning, includes five types: Attachment trauma, autonomy or identity trauma, interdependence trauma, achievement or self-actualization trauma, and survival trauma. The second classification is based on experiential objective external criteria and includes two main categories: Factitious or trauma-like and real traumatic events. The first happens in one step transmission from one to one or more persons. The second get transmitted in multiple steps or cross-generationally. Traumas can get transmitted cross generationally in two venues: through family or collectively. Collective transmission of traumas happens in two contexts: historical and social structural. Direct traumas (person-made), on the other hand, is divided into two types: Simple (type I) and complex (type {II}, and type {III}). While type I is a single blow, type {II} is a unit of repeated and connected series of blows. Type {III} is the additive effect of the sequence of all direct, indirect, and factitious traumatic events on one or more of the different areas of functioning across life span. The latter section of the paper describes a Trauma Assessment Matrix to help identify the accumulation of traumatic events and its potentially additive effects in one or more of the five areas of functioning. The treatment implications are addressed. ({PsycInfo} Database Record (c) 2020 {APA}, all rights reserved)","Kira, Ibrahim Aref",0,,1018
1020,"He dies, he scores: Evidence that reminders of death motivate improved performance in basketball","This research applied insights from terror management theory ({TMT}; Greenberg, Pyszczynski, \& Solomon, 1986) to the world of sport. According to {TMT}, self-esteem buffers against the potential for death anxiety. Because sport allows people to attain self-esteem, reminders of death may improve performance in sport. In Study 1, a mortality salience induction led to improved performance in a 'one-on-one' basketball game. In Study 2, a subtle death prime led to higher scores on a basketball shooting task, which was associated with increased task-related self-esteem. These results may promote our understanding of sport and provide a novel potential way to improve athletic performance. ({PsycINFO} Database Record (c) 2017 {APA}, all rights reserved)","Zestcott, Colin A. and Lifshin, Uri and Helm, Peter and Greenberg, Jeff",1,,1019
1021,"War, worries, and religiousness","Terror management theory posits that death-related threats increase people’s investment in religious activity, dedication, and belief. Given that war usually results in deaths, the authors hypothesized that war, as a death-related threat, would be associated with greater religiousness. The present research assessed this hypothesis with a large worldwide sample (N = 86,272). Using the Global Peace Index and World Value Survey, the authors found that people were more religious (i.e., religious practice, religious identity, and belief in God) when their countries and districts suffered from more wars/conflicts. The positive relationship between war and religiousness was partially explained by worries about war. That is, people in countries with existing war/conflict experienced higher levels of worries about war and, in turn, showed increased religiousness. ({PsycINFO} Database Record (c) 2016 {APA}, all rights reserved)","Du, Hongfei and Chi, Peilian",0,,1020
1022,Finding meaning in nostalgia,"Nostalgia—defined as sentimental longing for one’s past—is a self-relevant, albeit deeply social, and an ambivalent, albeit more positive than negative, emotion. As nostalgia brings the past into present focus, it has existential implications. Nostalgia helps people find meaning in their lives, and it does so primarily by increasing social connectedness (a sense of belongingness and acceptance), and secondarily by augmenting self-continuity (a sense of connection between one’s past and one’s present). Also, nostalgia-elicited meaning facilitates the pursuit of one’s important goals. Moreover, nostalgia acts as a buffer against existential threats. In particular, it shields against meaning threat, and buffers the impact of mortality salience on meaning, collective identity, accessibility of mortality-related thoughts, and death anxiety. Finally, nostalgia confers psychological benefits to individuals with chronic or momentary meaning deficits. These benefits are higher subjective vitality, lower stress, and regulation of meaning-seeking in response to boredom. Taken together, nostalgia helps people attain a more meaningful life, protects from existential threat, and contributes to psychological equanimity. ({PsycInfo} Database Record (c) 2020 {APA}, all rights reserved)","Sedikides, Constantine and Wildschut, Tim",0,,1021
1023,Out of the armchair and into the streets: Measuring mindfulness advances knowledge and improves interventions: Reply to Grossman (2011),"We address 3 critiques raised by Grossman (2011) of self-report measures of mindfulness and the Mindful Attention Awareness Scale ({MAAS}) and Mindful Attention Awareness Scale—Adolescent ({MAAS}–A) in particular. Grossman questioned whether self-report measures actually assess mindfulness, whether the construct of mindfulness can be understood apart from mindfulness training, and whether there is empirical evidence to support the validity of mindfulness measures. In response we discuss established theory that attention (and secondarily meta-awareness) is core to the meaning of mindfulness and is the central feature of the {MAAS} and {MAAS}–A. We then argue that mindfulness is an inherent capacity that varies between and within persons and is not, as Grossman claimed, a concept applicable to only a trained few. Further, as assessed by the {MAAS} and {MAAS}–A, mindfulness is associated with the same variety of outcomes as mindfulness training is theorized to yield. Finally, we provide considerable evidence that the {MAAS} and {MAAS}–A are valid instruments. We conclude that although construct measurement is inevitably imperfect, such efforts are critical to building basic knowledge and refining effective interventions. ({PsycINFO} Database Record (c) 2019 {APA}, all rights reserved)","Brown, Kirk Warren and Ryan, Richard M. and Loverich, Tamara M. and Biegel, Gina M. and West, Angela Marie",0,,1022
1024,"When animals attack: The effects of mortality salience, infrahumanization of violence, and authoritarianism on support for war","Terror management theory ({TMT}) suggests that people are motivated to elevate themselves above other animals as a way of denying their creatureliness and mortality. Based on this reasoning, the present study assessed whether infrahumanizing violence by emphasizing its similarities to animal aggression would lead to reduced support for war, especially when mortality is salient. This hypothesis was supported among participants high in right-wing authoritarianism ({RWA}), who are especially prone to infrahumanize outgroup members and are generally more supportive of military action against outgroups. {RWA} was associated with greater support for war against Iran, except when primed with thoughts of death and violence as an infrahuman behavior. These data suggest that by portraying violence as something instinctual and creaturely, it may be possible to reduce inter-group hostility and aggression among individuals who tend to be more dispositionally aggressive, particularly in the context of the death awareness that often exacerbates inter-group conflict. ({PsycINFO} Database Record (c) 2017 {APA}, all rights reserved)","Motyl, Matt and Hart, Joshua and Pyszczynski, Tom",1,,1023
1025,Economic and psychological determinants of consumer behavior,"Consumer behavior is receiving much attention in economic psychology. It is one of the most prominent fields of research, development, and application of economic decision theories (Kirchler \& Hoelzl, 2006). While increasingly more economists are becoming aware of the relevance of the psychological perspective in advancing understanding of economic phenomena, psychologists often perceive research on consumer behavior and economic decisions as an applied field such as health and clinical psychology, educational psychology, work and organizational psychology, traffic and environmental psychology, or criminal and forensic psychology. We received numerous responses to our call for papers for the present special issue, and from these we chose scholars in the fields of consumer behavior and economic decisions research to report their findings. The goal was to demonstrate to the readers of the Zeitschrift für Psychologie/Journal of Psychology how relevant psychological thinking is in understanding consumer behavior, and how fruitful it can be to learn from economic theorizing to advance psychological research. ({PsycINFO} Database Record (c) 2016 {APA}, all rights reserved)","Kirchler, Erich and Hoelzl, Erik",0,,1024
1026,Media psychology and complex modes of entertainment experiences,"This comment briefly examines the history of entertainment research in media psychology and welcomes the conceptual innovations in the contribution by Oliver and Bartsch (this issue). Theoretical perspectives for improving and expanding the 'appreciation' concept in entertainment psychology are outlined. These refer to more systematic links of appreciation to the psychology of mixed emotions, to positive psychology, and to the psychology of death and dying–in particular, to terror management theory. In addition, methodological challenges are discussed that entertainment research faces when appreciation and the experience of 'meaning for life' need to be addressed in empirical studies of media enjoyment. ({PsycINFO} Database Record (c) 2016 {APA}, all rights reserved)","Klimmt, Christoph",0,,1025
1027,The Use of Religion in Death Penalty Sentencing Trials,"Both prosecutors and defense attorneys have presented religious appeals and testimony about a defendant's religious activities in order to influence capital jurors' sentencing. Courts that have objected to this use of religion fear that religion will improperly influence jurors' decisions and interfere with their ability to weigh aggravators and mitigators. This study investigated the effects of both prosecution and defense appeals. Prosecution appeals did not affect verdict decisions; however, use of religion by the defense affected both verdicts and the weighing of aggravators and mitigators. These results could be due to differences in perceived sincerity and remorse that are conveyed in the various appeals. ({PsycINFO} Database Record (c) 2016 {APA}, all rights reserved)","Miller, Monica K. and Bornstein, Brian H.",0,,1026
1028,Procedural justice and the hedonic principle: How approach versus avoidance motivation influences the psychology of voice,"The authors investigate the relation between the hedonic principle (people's motivations to approach pleasure and to avoid pain) and procedural justice. They explore whether approach or avoidance motivation increases the effect that people feel they were treated more fairly following procedures that do versus do not allow them an opportunity to voice their opinion. Experiments 1 and 2 reveal that these procedures influence procedural justice judgments more strongly when people conduct approach motor action (arm flexion) than when they conduct avoidance motor action (arm extension). Experiment 3 indicates that individual-difference measures of participants' approach motivations predicted procedural justice judgments following voice versus no-voice procedures. The authors conclude that people's motivational orientations stimulate their fairness-based reactions to voice procedures. ({PsycInfo} Database Record (c) 2020 {APA}, all rights reserved)","van Prooijen, Jan-Willem and Karremans, Johan C. and van Beest, Ilja",0,,1027
1029,Predicting the near and distant future,"Four studies investigated individuals' confidence in predicting near future and distant future outcomes. Study 1 found that participants were more confident in theory-based predictions of psychological experiments when these experiments were expected to take place in the more distant future. Studies 2-4 examined participants' confidence in predicting their performance on near and distant future tests. These studies found that in predicting their more distant future performance, participants disregarded the format of the questions (e.g., multiple choice vs. open ended) and relied, instead, on their perceived general knowledge (e.g., history knowledge). Together, the present studies demonstrate that predictions of the more distant future are based on relatively abstract information. Individuals feel more confident in predicting the distant future than the near future when the predictions concern outcomes that are implied by relatively abstract information. ({PsycINFO} Database Record (c) 2016 {APA}, all rights reserved)","Nussbaum, Shiri and Liberman, Nira and Trope, Yaacov",0,,1028
1030,Exploring Whites' recognition of racial microaggressions through an existential lens,"Substantive evidence demonstrates that targets of racial discrimination (i.e., people of color) are acutely aware of racial microaggressions when they occur. Far less research has explored the interpretive experiences of perpetrators and bystanders of race-related prejudice and discrimination, individuals who are typically White. The current study sought to identify personal and situational factors that affect Whites' recognition of racial microaggressions. The sample consisted of self-identified exclusively White/Caucasian adults (N=210) who completed questionnaires exploring Belief in a Just World ({BJW}), Social Dominance Orientation ({SDO}), and three facets of Ethnocultural Empathy (Awareness, Perspective-Taking, and Empathic Action). Participants were randomly assigned to receive one of two primes (a) mortality salience or (b) neutral, and were then presented with vignettes to evaluate. It was hypothesized that participants who experienced mortality salience prior to judging racially microaggressive vignettes would be less likely to identify the vignettes as microaggressive. Analyses revealed that there were no significant differences between the mortality salience group and control group on their recognition of racial microaggressions. However, {BJW}, {SDO}, Awareness, Perspective-Taking, and Empathic Action each independently predicted Whites' recognition of racial microaggressions. Among these five independent variables, Awareness (awareness of contemporary racism and privilege) emerged as the predominant predictive variable in an all-inclusive model. Future directions include replication of these findings and refining a measure of microaggression recognition. ({PsycINFO} Database Record (c) 2018 {APA}, all rights reserved)","Parker, Ashley Gold",1,,1029
